2	2-1	ehm	1-1	e
2	3-0	c-	2-0	sì
2	8-0	il	7-0	di
2	11-0	ehm	10-0	e
2	15-1	ah	14-1	a
2	16-0	ti	16-0	sì
2	16-1	chiedono	17-0	chiederti
2	16-4	beneficenza	17-3	beneficienza
2	19-0	ehm	20-0	e
2	20-8	pif	21-10	piff
2	21-0	ah	22-0	a
2	22-0	eh	23-0	e
2	22-2	ha	24-2	in
2	24-0	cremoni-	26-0	cremonini
2	24-1	è	26-1	eh
2	24-8	{ride}	27-0	poi
2	25-0	x	27-1	niente
2	25-3	ohi	28-1	e
2	26-1	veramente	29-2	che
2	27-1	diciannove	31-0	sono
2	27-2	ve-	31-1	dal
2	27-14	cremoni-	31-10	ancoraincrociato
2	27-15	{ride}	31-11	cremonini
2	29-3	infatti	33-2	{ride}
2	29-4	infatti	34-0	beh
2	30-2	mh	35-3	{P}
2	33-0	ci	36-11	si
2	35-0	perché	39-0	beh
2	39-0	infatti	43-2	che
2	41-0	eh	44-0	e
2	42-6	c'	45-7	diciamo
2	42-7	ha	45-8	più
2	42-8	un	45-9	{P}
2	43-0	mhmh	46-1	mh
2	44-1	bolognese	47-0	e
2	51-0	eh	52-0	e
2	51-2	mhh	52-2	mh
2	56-2	ha	55-10	è
2	58-3	il	56-12	un
2	64-0	eh	61-1	{P}
2	67-0	effettivamente	63-2	effetivamente
2	69-1	secondo	65-0	sìsecondo
2	72-0	che	67-5	anche
2	72-1	puoi	67-6	per
2	76-1	che	68-12	di
2	81-5	il	74-5	e
2	83-0	{tossisce}	75-7	da
2	84-0	dalle	75-8	le
2	90-8	weekend	80-13	anche
2	90-17	i	80-21	più
2	93-9	son	83-9	sono
2	96-0	i	85-0	e
2	97-12	le	86-11	alle
2	98-5	a	87-5	ai
2	98-8	comunque	87-7	ovunque
2	105-1	l-	94-2	con
2	111-1	fuori	101-0	okay
2	112-0	sì	102-0	fuori
2	112-1	{ride}	102-1	centro
2	117-6	agosto	104-12	ottoagosto
2	126-1	più	112-0	e
2	126-2	fatica	113-0	è
2	128-3	le	116-4	alle
2	130-0	x	118-2	anche
2	130-2	dalle	118-4	alle
2	133-1	vedo	121-1	vieni
2	133-2	per	121-2	dopo
2	133-5	di	121-5	e
2	133-6	andare	121-6	allora
2	133-13	in	121-13	nella
2	139-7	me	126-5	insomma
2	140-0	è	127-0	eh
2	141-0	eh	127-10	buono
2	142-3	anch'	128-5	anche
2	144-2	che	129-0	ti
2	144-5	all'	129-3	ad
2	145-1	forlì	130-1	foria
2	148-4	il	131-2	perché
2	148-5	parcheggio	131-3	tu
2	148-7	alla	131-5	la
2	156-1	anch'	134-1	anche
2	156-12	prendrere	134-12	prendere
2	161-6	farei	137-6	fare
2	162-3	vien	138-3	viene
2	162-6	con	138-6	per
2	164-6	cioè	139-7	è
2	164-8	vado	139-9	va
2	164-9	a	139-10	da
2	165-5	vero	140-0	perché
2	167-7	son	141-5	sono
2	167-9	dieci	141-7	di
2	169-0	che	142-0	perché
2	173-1	lo	143-8	ho
2	173-2	faccio	143-9	fatto
2	174-11	cose	144-10	questa
2	175-0	queste	145-0	questa
2	175-1	co-	145-1	cosa
2	177-0	beh	147-0	vabbè
2	181-10	trovi	150-9	togli
2	184-2	la	152-2	è
2	184-3	sfatica	152-3	fatica
2	186-0	dire	153-0	di
2	186-1	vado	153-1	levare
2	186-2	a	153-2	da
2	194-3	f-	159-0	poi
2	196-7	percorso	160-9	percorsi
2	201-3	abbiam	164-3	abbiamo
2	210-0	mhmh	171-0	che
2	212-0	per	172-3	fare
2	221-1	il	177-3	sicuramente
2	221-2	comune	177-4	alcune
2	227-7	su	181-8	sul
2	228-3	ogni	182-2	quindi
2	233-0	com'	184-4	graffitti
2	233-1	è	185-0	come
2	235-2	son	186-1	sono
2	235-9	può	187-0	e
2	239-0	mhmh	191-0	barboni
2	240-0	mh	191-1	variamente
2	240-1	barboni	192-0	c'
2	240-2	banalmente	192-1	è
2	241-0	forse	192-2	anche
2	241-1	neanche	192-3	chi
2	241-2	chiedono	192-4	è
2	241-3	l'	192-5	donna
2	243-2	ho	194-2	ha
2	243-3	capito	194-3	pensato
2	247-7	cui	196-6	che
2	247-11	a	196-10	in
2	253-6	è	202-0	a
2	253-8	cert'	202-2	certa
2	258-4	quello	204-6	quell'
