2	0-0	vabbè	0-1	be'
2	1-1	fine	1-0	no
2	9-3	ne	7-3	ci
2	12-0	rosa	10-0	x
2	15-5	x	14-0	ho
2	16-0	cioè	15-0	tutto
2	16-1	tutt~	15-1	l-
2	16-9	d'	15-9	di
2	17-7	farli	17-2	farle
2	22-5	co~	25-5	con
2	22-6	pa~	26-0	pan-
2	24-5	fa~	28-1	x
2	25-4	e	29-4	che
2	27-0	mo	30-0	te
2	27-1	to	30-1	lo
2	27-2	chiavo	30-2	tiro
2	27-3	n'	30-3	in
2	27-5	stu	30-5	sto
2	29-3	rimas~	32-2	rimasto
2	31-2	tua	35-0	x
2	32-0	quatt	36-1	gelati
2	32-1	gilat	36-2	s'
2	32-2	sa	36-3	ha
2	32-3	mangiat	36-4	mangiato
2	32-4	'stu	36-5	sto
2	32-5	puorco	36-6	porc
2	33-6	vero	37-4	ve-
2	35-1	alberto	40-1	roberto
2	38-1	ma~	45-1	man-
2	38-3	nonna	45-3	noi
2	38-4	aveva	45-4	abbiamo
2	38-6	quei	45-6	quelli
2	39-0	vabbè	46-1	be'
2	41-1	e	48-0	si
2	42-2	due	49-3	le
2	44-3	nonna	52-2	noi
2	44-4	aveva	52-3	abbiamo
2	47-2	n'	55-2	ne
2	50-6	e	59-2	io
2	50-13	e	60-0	io
2	62-2	è	72-0	avete
2	65-6	ha	74-6	ho
2	70-6	sa~	80-3	sa-
2	70-11	isalatina	82-0	va
2	71-0	vabbè	82-1	be'
2	71-2	jà	82-3	x
2	71-7	esagerato	82-8	esaggerato
2	72-1	rosa	85-1	miri
2	74-2	dic~	88-2	dico
2	75-0	allò	89-0	allora
2	78-1	c'	92-1	ci
2	81-12	le	98-7	l'
2	81-14	fatte	98-9	fatto
2	84-0	que~	101-0	x
2	84-3	una	101-2	è
2	85-0	x	104-0	no
2	86-7	be~	104-8	bene
2	99-0	vabbè	116-0	va
2	99-1	comunque	116-1	be'
2	101-5	matteo	119-0	marco
2	101-12	avrai	120-0	marco
2	101-13	il	120-1	avrà
2	101-17	matteo	121-2	marco
2	104-5	patatine	127-5	le
2	104-6	fritte	127-6	x
2	106-0	matteo	129-0	marco
2	107-1	mangiato	129-3	cac
2	107-2	xxx	130-0	x
2	108-0	sì	131-0	si
2	110-6	litigare	136-3	litigarci
2	111-3	l'	139-2	la
2	111-4	ennesima	139-3	trentesima
2	114-0	bra	143-0	bravo
2	117-1	amo'	149-1	amo
2	118-2	mangiamo	149-4	prendiamo
2	120-0	aspe'	152-0	aspetta
