2	0-0	x	0-7	aum-
2	1-4	x	1-5	con
2	2-0	eh	2-0	e
2	4-1	dicevano	4-1	insomma
2	4-2	che	4-2	qui
2	5-0	proprietari	4-6	prorietari
2	5-6	airbb	4-12	airbeb
2	7-0	mhmh	6-1	mh
2	10-0	mhmh	9-2	{P}
2	15-2	x	12-3	loro
2	16-2	primo	14-0	però
2	20-2	si	15-10	sia
2	21-1	sì	16-1	s-
2	29-0	adesso	19-6	e
2	29-1	prendiamo	19-7	supponiamo
2	30-0	mhmh	20-1	mh
2	35-9	della	27-4	del
2	36-0	si	27-7	sai
2	37-1	sì	28-1	mh
2	38-4	poi	29-4	poia
2	38-5	anche	29-5	nche
2	40-0	ehm	31-0	e
2	43-0	eh	32-0	e
2	44-2	mhmh	34-1	mh
2	47-3	c'	35-13	ne
2	47-4	è	35-14	sono
2	47-5	molto	35-15	molti
2	52-0	mhmh	39-9	{P}
2	55-4	secondo	41-10	secodno
2	59-0	meglio	45-1	mh
2	62-2	eh	48-2	e
2	63-0	eh	48-8	internazionali
2	63-1	nomeluogo	48-9	{P}
2	65-8	nomeluogo	49-9	desk
2	68-0	mhmh	51-1	mh
2	69-0	quindi	52-0	e
2	69-2	fanno	52-3	hanno
2	69-3	l'	52-4	un
2	71-0	ehm	53-5	e
2	72-0	o~	54-0	o
2	72-1	o~	54-1	o
2	72-4	sul	54-4	su-
2	75-4	particolare	55-10	particolar
2	76-1	mhmh	56-2	mh
2	78-1	bello	57-6	su
2	80-0	eh	58-0	e
2	84-0	ehm	60-0	emh
2	87-2	son	63-2	sono
2	88-2	eh	64-2	e
2	89-0	ehm	65-0	emh
2	89-3	mh	65-2	facevamh
2	91-0	mhmh	67-1	mh
2	92-0	eh	68-0	e
2	92-2	commerciale	68-3	all'
