2	0-0	vabbè	0-0	vabbé
2	2-0	no	1-1	fi-
2	2-1	no	2-0	nonono
2	6-0	l'	4-2	ha-
2	12-0	rosa	9-0	x
2	14-2	okay	9-16	{P}
2	15-5	x	9-23	f
2	15-6	messo	9-24	pure
2	16-0	cioè	9-25	ho
2	16-1	tutt~	9-26	messo
2	16-9	d'	9-34	di
2	17-0	io	10-0	o
2	17-2	mettere	10-2	metterne
2	17-7	farli	10-7	farle
2	22-5	co~	12-5	co
2	22-6	pa~	12-6	pa-
2	24-0	uh	14-0	u
2	24-5	fa~	14-2	x
2	25-4	e	15-4	che
2	27-4	faccia	17-0	x
2	27-5	stu	17-1	sto
2	29-3	rimas~	19-2	rimas-
2	31-3	nonna	21-0	quattro
2	32-0	quatt	21-1	gelati
2	32-1	gilat	21-2	s'
2	32-2	sa	21-3	è
2	32-3	mangiat	21-4	mangiato
2	32-4	'stu	21-5	sto
2	32-5	puorco	21-6	puorc#
2	33-2	è	22-2	dai
2	33-3	esa~	22-3	{P}
2	33-6	vero	22-9	a
2	33-7	x	22-10	pa-
2	33-17	quantità	22-20	quantita
2	35-1	alberto	24-1	roberto
2	38-1	ma~	26-9	spe-
2	38-3	nonna	26-11	non
2	38-6	quei	26-15	ai
2	39-0	vabbè	27-0	vabbé
2	44-4	aveva	30-5	ha
2	46-8	là	30-14	qualità
2	48-0	quindi	32-0	ne
2	48-5	uno	32-3	x
2	49-0	io	33-0	o
2	50-22	che	33-34	cche
2	53-1	comunque	35-1	poi
2	53-7	c'	35-8	ch'
2	59-0	sì	41-0	si
2	60-0	lite	42-1	x
2	61-0	marò	43-0	allo-
2	62-2	è	44-0	avete
2	65-6	ha	47-6	ho
2	67-9	insalati~	48-5	insalatina
2	69-7	detto	48-10	{P}
2	70-7	e	48-17	sa-
2	70-11	isalatina	51-4	salame
2	71-0	vabbè	52-0	vabbé
2	71-6	ha	52-5	è
2	71-13	insalata	52-12	nsalata
2	71-19	secondo	53-1	miri
2	71-20	me	54-0	neppure
2	73-0	te	55-0	e
2	73-3	ti	55-3	{P}
2	73-16	dic~	55-15	di-
2	74-14	te	56-0	llora
2	75-0	allò	56-1	{P}
2	78-1	c'	56-10	ci
2	81-5	tagliate	56-38	fatte
2	84-0	que~	59-0	que-
2	86-6	stava	61-7	sta
2	86-7	be~	61-8	be-
2	87-0	invece	62-0	x
2	90-0	mh	64-10	no
2	91-0	non	65-0	quindi
2	91-4	grasso	66-3	standard
2	93-1	che	67-0	non
2	93-3	terminato	67-3	pranzo
2	93-4	col	67-4	grasso
2	93-5	gelato	68-0	no
