2	1-1	n~	1-0	non
2	1-3	kilo	1-2	chilo
2	2-0	eh	2-0	e
2	2-6	padre	2-6	pane
2	4-3	ne	4-2	van-
2	4-9	da	4-8	d'
2	5-0	eh	5-0	ah
2	8-2	con	7-2	so
2	9-0	rico~	8-1	po'
2	15-0	e	10-0	che
2	16-3	ha	11-3	hai
2	16-5	eh	11-5	ah
2	18-0	marò	13-0	no
2	19-0	esagerata	14-0	x
2	20-0	ua	15-0	guà
2	25-0	prima	19-0	ma
2	33-0	cioè	24-11	ceh
2	37-0	amo'	27-0	amore
2	41-0	è	31-0	e
2	43-8	m	33-6	e
2	44-5	eh	33-13	po'
2	45-7	mh	35-0	laser
2	47-0	cioè	37-0	e
2	47-1	si	37-1	s'
2	50-2	si	39-2	s'
2	51-0	eh	39-7	x
2	52-0	bra~	41-0	bra-
2	52-2	forse	41-3	essere
2	54-7	rosanna	43-7	miriana
2	58-1	do~	46-2	s-
2	58-10	qua~	46-10	qua-
2	59-0	{applaude}	47-0	{applausi}
2	60-1	gra~	48-1	gra-
2	62-0	no	50-0	non
2	62-3	io	50-4	me
2	62-4	invece	50-5	ceh
2	62-5	e	50-6	a-
2	63-0	i~	50-8	i
2	63-6	luciana	50-14	fabiana
2	64-0	allora	50-19	adoro
2	65-12	cioè	50-34	ceh
2	66-5	so	51-4	preso
2	66-8	l'	51-7	lo
2	72-4	me	56-4	io
2	74-6	sa~	58-6	sale
2	76-0	cioè	60-0	te
2	80-2	amo'	64-1	amò
2	82-0	vabbè	66-1	va'
2	85-0	eh	69-0	e
2	88-0	marò	72-0	ma
2	90-0	cioè	74-0	ceh
2	92-6	sala~	76-5	sala-
2	92-7	cioè	76-6	ceh
2	93-7	e	76-25	è
2	97-3	ti	79-3	t-
2	97-24	mangiarlo	79-24	mangiarla
2	101-4	un	83-2	particolarmente
2	101-5	po'	83-3	ma
2	101-6	di	83-4	rubati
2	104-4	quante	85-7	miriana
2	105-1	amo'	87-1	amò
