tu_id	speaker	start	end	duration	text
0	SP1	0.700	1.348	0.648	bene
1	SP1	1.770	2.353	0.583	allora
2	SP1	2.770	3.528	0.758	intanto,
3	SP1	4.300	5.693	1.393	ero curiosa di sapere
4	SP1	5.820	7.720	1.900	da quanto tempo c'è questo negozio perché
5	SP1	7.800	8.689	0.889	io sono di qui
6	SP1	9.230	11.614	2.384	e frequento un po' questa zona ma non l'avevo mai visto
7	SP2	11.820	12.960	1.140	no non [è così]
8	SP1	12.530	13.250	0.720	[strana]mente
9	SP2	13.300	15.920	2.620	questo negozio è già da ventidue anni
10	SP1	16.220	17.920	1.700	okay [quindi non è nuovo]
11	SP2	16.870	21.820	4.950	[sono qui da sei an]ni no no no questo qua non è nuovo di prima era una @nomenegozio
12	SP2	22.650	28.140	5.490	poi hanno:: <chiuso> allora:: già comprato un'altra persona e è fatta copisteria
13	SP1	28.300	28.600	0.300	okay
14	SP2	29.167	33.360	4.193	poi io sono da terza mano che::: i:- andando avanti
15	SP1	33.680	34.480	0.800	mhmh okay
16	SP1	34.860	43.050	8.190	m:h noi siamo venuti qui a chiedere a te la disponibilità perché il- l- la verità è che siamo andati alla copisteria di @nomeluogo
17	SP2	43.190	43.550	0.360	sì
18	SP1	43.540	44.040	0.500	a chiedere
19	SP2	44.200	44.470	0.270	mh[mh]
20	SP1	44.340	47.090	2.750	[e] i ragazzi ci hanno detto che dovevamo assolutamente venire da te
21	SP2	47.360	54.787	7.427	beh e:h sì perché loro non è: non è m:h abbas- cioè loro non:: m:h loro sono bravi ma non sono: bravi per
22	SP2	54.986	60.459	5.473	rispondere a un sacco di [doma]nde che: anche non sono bravi in italiano pro- in poche [parole sì]
23	SP1	56.110	56.520	0.410	[mh]
24	SP1	59.310	64.513	5.203	[okay quindi forse] forse il problema era quello [non] non abbiamo capito se erano preoccupati perché
25	SP2	61.570	61.920	0.350	[sì]
26	SP2	64.640	71.640	7.000	no non so- non è preoccupati però e::h lo sai che quando qualcuno che m:h non capisce cosa è la do[manda]
27	SP1	71.130	71.620	0.490	[mhmh]
28	SP2	71.840	78.410	6.570	e quale che è la ri- risposta che sta facendo in un'altra lingua che lui [non è a]bbastanza BRAVA
29	SP1	76.845	77.205	0.360	[°mhmh°]
30	SP2	78.520	81.500	2.980	allora è una [problema per-] (.) [per (cioè)] una persona no
31	SP1	79.270	79.730	0.460	[mhmh]
32	SP1	80.280	80.700	0.420	[mhmh]
33	SP1	81.600	82.730	1.130	[mhmh sì forse]
34	SP2	81.610	84.833	3.223	[°cioè° ecco per]ciò che:: [x]
35	SP1	84.430	85.640	1.210	[for]se è stato per que[llo]
36	SP2	85.407	85.640	0.233	[sì]
37	SP1	85.970	88.150	2.180	e: stamattina noi siamo andate in
38	SP2	89.473	89.840	0.367	zo[na]
39	SP1	89.633	93.200	3.567	[prati]camente tutti i negozi di via san vitale (.) [a chiedere]
