tu_id	speaker	start	end	duration	text
     1	SP1	0.360	1.670	1.310	ci sono delle università:?
     2	SP2	2.680	4.980	2.300	sì no [l'università è un po'] più in città
     3	SP1	3.100	4.370	1.270	[o più nella capitale?]
     4	SP2	4.993	5.700	0.707	[x tu]tto
     5	SP1	5.000	5.420	0.420	[okay]
     6	SP1	5.700	6.680	0.980	okay >okay okay<
     7	SP1	6.800	7.490	0.690	e: [s-]
     8	SP2	6.950	7.880	0.930	[di: in] capitale
     9	SP1	7.890	8.770	0.880	in capitale okay
    10	SP1	8.830	10.080	1.250	[eh se] devi:
    11	SP2	8.845	9.185	0.340	[(però)]
    12	SP1	10.840	11.780	0.940	°posso anche°
    13	SP2	13.840	15.610	1.770	°vabbè adesso faccio finire°
    14	SP1	15.627	16.087	0.460	sì
    15	SP2	17.430	19.380	1.950	xxxxxx
    16	SP1	19.640	21.007	1.367	°sta andando abbastanza bene no?°
    17	SP3	21.320	21.720	0.400	°sì°
    18	SP1	21.733	23.493	1.760	°proviamo a [vedere] se:°
    19	SP3	22.146	22.786	0.640	[°xx°]
    20	SP1	25.900	27.481	1.581	allora dimmi la capitale è molto gr[ande]
    21	SP2	27.125	31.425	4.300	[la capit]ale è molto grande e:h trecentosei virgola quattro e:h
    22	SP2	31.699	33.262	1.563	chilometri quadra[ti]
    23	SP1	32.893	34.334	1.441	[o]kay e popolazione?
    24	SP2	33.605	33.840	0.235	[in]
    25	SP2	34.774	35.406	0.632	e:h
    26	SP2	35.599	37.216	1.617	quattordici: milioni
    27	SP1	37.268	37.452	0.184	[eh]
    28	SP2	37.268	38.944	1.676	[qu]attordici punto quattro milio[ni]
    29	SP1	38.744	41.465	2.721	[cioè] bologna è trecentocinquantamila persone
    30	SP2	41.496	45.000	3.504	dai trecen[toci]nquantamila ma devo essere quanto grande bologna
    31	SP1	41.848	42.152	0.304	[eh]
    32	SP1	42.318	43.230	0.912	((ride))
    33	SP1	45.572	47.324	1.752	non so di chilometri quadrati  però
    34	SP1	47.960	49.316	1.356	decisamente più grande ((ride))
