tu_id	speaker	start	end	duration	text
1	SP1	0	8.27999999999997	8.28	eh come tabacco no [eh di l]à (.) lavorando più di tre- tremila pers[one non] sono esattamente o tremila o trentamila [ma tre]mila che facciamo
2	SP2	1.31500000000005	1.827	0.512	[okay]
3	SP2	4.60800000000006	4.97699999999998	0.369	[mhmh]
4	SP2	7.07100000000003	7.37900000000002	0.308	[mhmh]
5	SP1	8.68000000000006	11.254	2.574	ma (.) non si trovano adesso neanche là gli appartam[enti]
6	SP2	11.01	13.971	2.961	[eh] esatto te lo era (.) questo che volevo chiederti
7	SP2	14.1320000000001	14.438	0.306	perché
8	SP1	14.712	15.139	0.427	eh sì
9	SP2	15.323	16.7040000000001	1.381	se tutti vogliono vivere lì
10	SP1	17.4	19.845	2.445	sì (.) non si trovano appartament[i] (.) la verit[à]
11	SP2	18.982	19.21	0.228	[°mhmh°]
12	SP2	19.729	20.069	0.34	[mh]mh
13	SP1	20.133	23.773	3.64	piuttosto che: ci sono un sacco di: gente
14	SP1	24.3390000000001	27.017	2.678	come: non vuole dare (.) appartamenti per la famiglia
15	SP1	27.645	31.74	4.095	un po' che danno un po' di person[e (.) c]he: dopo fanno la storia
16	SP2	29.593	29.969	0.376	[mhmh]
17	SP1	31.897	32.373	0.476	[allora]
18	SP2	31.899	32.381	0.482	[mhmh]
19	SP1	32.612	34.745	2.133	per pochi che: tutti quanti:
20	SP2	35.596	41.038	5.442	sì sì sì c[erto] ca[pito] (.) mh e ma se (.) se potessi un giorno vorresti vivere in citt[à o,]
21	SP1	36.086	36.326	0.24	[mh]
22	SP1	36.5600000000001	36.72	0.16	[mh]
23	SP1	40.673	46.72	6.047	[assolu]tamente io sto provando tutti i giorni a [trova]re c'è un appartamento per i: trasferire in bolo[gna cioè]
24	SP2	42.9490000000001	43.3200000000001	0.371	[°okay°]
25	SP2	46.332	46.71	0.378	[mhmh]
26	SP1	46.934	47.934	1	io lavoro qui
27	SP1	48.134	49.884	1.75	è inutile che io vado (.) a
28	SP1	50.395	55.812	5.417	esempio faccio così una una una ragionamento se (.) lo trovo una casa in bologna
29	SP1	56.078	60.489	4.411	che (.) mille euro (.) facci[amo pe]rché: una casa deve essere mille euro
30	SP2	57.821	58.131	0.31	[mhmh]
31	SP1	60.58	64.634	4.054	e (.) non è che deve essere soltanto una camera un mon- un monolocale che è mille euro no
32	SP1	65.051	65.5120000000001	0.461	è troppo
33	SP2	65.593	66.336	0.743	è troppo sì
34	SP1	66.306	71.562	5.256	deve essere almeno tre camera di let[to per per] mille euro mille due mille cento facc[iamo] così
35	SP2	67.999	68.721	0.722	[sì sì sì]
36	SP2	71.004	71.3770000000001	0.373	[mhmh]
37	SP1	72.54	74.323	1.783	se vado a: valsamoggia
38	SP1	74.556	77.662	3.106	ogni mese io spendo c- più di duecento euro di benzina
39	SP2	77.736	79.0600000000001	1.324	sì sì (.) e il parcheggio
40	SP1	79.106	79.912	0.806	e parcheggio più
41	SP2	79.927	80.177	0.25	sì
42	SP1	80.167	83.317	3.15	facciamo trecentocin[quanta euro di ogni mes]e
43	SP2	81.5270000000001	83.1320000000001	1.605	[sì sì (.) è tantiss-]
44	SP2	83.6560000000001	84.296	0.64	tantissimo
45	SP1	84.34	85.1	0.76	tantissimo
46	SP2	84.735	85.375	0.64	((ride))
47	SP2	85.8100000000001	86.332	0.522	°sì sì°
48	SP2	86.571	90.327	3.756	no io non ho la macchina quindi non mi r[endo conto sento queste cifre] ((ride))
49	SP1	88.039	93.8390000000001	5.8	[no <intendevo, intend]evo> che se là pago settecento euro in affitto
50	SP1	94.184	97.1280000000001	2.944	più (.) trecentocinquant[a so]no mille
51	SP2	96.227	96.431	0.204	[mh]
52	SP2	97.2040000000001	97.638	0.434	mhmh
53	SP1	98.08	104.82	6.74	già (.) mille: [mil- mille] cento mille due [mille cento] mil- mille duecento dopo [perché non è] che è solo che devo pagare la macchina
54	SP2	99.4490000000001	100.015	0.566	[°sì sì sì°]
55	SP2	101.221	101.595	0.374	[mhmh]
56	SP2	102.993	103.321	0.328	[mhmh]
57	SP1	105.067	107.133	2.066	la benzina e::
58	SP1	107.706	110.3	2.594	e anch[e: il parche]ggio [no devo] fare as-
59	SP2	108.315	108.943	0.628	[sì sì sì]
60	SP2	109.193	109.668	0.475	[°sì sì sì°]
61	SP1	111.62	117.334	5.714	allora come la città (.) se tu paghi duecento eu- cioè duecento euro in PIÚ (.) [ma ti t]rovi tutto
62	SP2	116.366	116.844	0.478	[mhmh]
63	SP2	117.536	119.332	1.796	certo sì (.) certo cer[to]
64	SP1	119.04	124.4	5.36	[com]e da là per fare una spesa io devo fare cioè dieci chilometri cinque chilometri al[meno]
65	SP2	124.316	124.732	0.416	[mh]mh
66	SP2	125.616	129.677	4.061	ma poi ti (.) (in)somma (.) ti svegli pres[to, traffico, stress, sì]
67	SP1	127.701	130.595	2.894	[ ma (.) guarda] che (.) là
68	SP1	131.062	133.439	2.377	da vivere la differenza da città e fuori città
69	SP2	133.515	133.832	0.317	mhmh
70	SP1	133.92	139.267	5.347	SE LAVORO, fuori città guarda che per me va bene [ma] (.) dentro le cit[tà che devo lavora]re
71	SP2	137.31	137.694	0.384	[mhmh]
72	SP2	138.321	139.115	0.794	[venendo qua]
73	SP2	139.36	140.243	0.883	certo sì [sì]
74	SP1	139.96	143.756	3.796	[signi]fica che per [me] non è che una giornata di (.) ventiquattro ore
