tu_id	speaker	start	end	duration	text
     1	SP1	0	4.46799999999985	4.468	mh devo dire che secondo me negli ultimi anni è aumentato molto il turismo secondo [me]
     2	SP2	3.98000000000002	4.45899999999983	0.479	[mhmh]
     3	SP1	5.09999999999991	9.67099999999982	4.571	perchè mh da quando ci siam trasferiti ho notato proprio:
     4	SP1	9.81999999999994	12.347	2.527	molte persone per strada che parlavano:
     5	SP1	12.72	14.3299999999999	1.61	inglese insomma altre [lingue]
     6	SP2	13.5899999999999	14.1779999999999	0.588	[sì sì]
     7	SP1	15.02	18.1569999999999	3.137	xx infatti il fatto che è aumentato il turismo
     8	SP1	18.73	20.838	2.108	ha impattato molto anche [xx gli affitti]
     9	SP2	19.8299999999999	20.838	1.008	[eh può essere]
    10	SP2	21.1799999999998	21.971	0.791	è vero è vero
    11	SP1	21.9959999999999	24.963	2.967	perchè: dicevano che molte persone molti::
    12	SP1	25.0899999999999	28.1219999999998	3.032	proprietari hanno messo le case su airb&b
    13	SP1	28.54	29.8429999999998	1.303	per per il turis[mo]
    14	SP2	29.5799999999999	30.2619999999999	0.682	[mh]mh
    15	SP1	30.9099999999999	33.336	2.426	e tutte queste case sono state tolte dal mercato
    16	SP1	33.3899999999999	35.1799999999998	1.79	della gente che ci deve vivere insom[ma]
    17	SP2	34.8999999999999	36.001	1.101	[mh]mh è vero
    18	SP1	36.1199999999999	38.8699999999999	2.75	quindi sicuramente il turismo ha influito anche su questo
    19	SP1	38.9099999999999	39.702	0.792	questa cosa qua
    20	SP1	41.02	41.508	0.488	però
    21	SP1	41.6199999999999	42.6999999999998	1.08	capisco anche che vogliano
    22	SP2	42.8199999999999	44.935	2.115	eh sì [xxxx] sì sì sì
    23	SP1	43.21	44.48	1.27	[cercare in primo]
    24	SP1	45.1699999999998	45.6759999999999	0.506	[però]
    25	SP2	45.1699999999998	45.6759999999999	0.506	[e]
    26	SP2	45.74	47.78	2.04	e invece per quanto riguarda il lavoro
    27	SP2	47.8299999999999	50.3789999999999	2.549	pensi che si un buon posto in cui lavorare
    28	SP2	50.8	53.7539999999999	2.954	[c(io)è sì secon]do te si trova lavoro [o::]
    29	SP1	50.8099999999999	51.7079999999999	0.898	[ehm]
    30	SP1	53.1999999999998	56.73	3.53	[ah] okay come s[ì no a bolo]gna sicuramente:
    31	SP2	54.49	55.0999999999999	0.61	[mhmh]
    32	SP1	56.78	57.5709999999999	0.791	secondo me
    33	SP1	58.0699999999999	60.288	2.218	ha molte opportunità: lavorative
    34	SP1	60.6299999999999	61.31	0.68	m:h
    35	SP1	61.6899999999998	63.6599999999999	1.97	rispetto a mh ad esempio forlì
    36	SP1	63.6999999999998	65.625	1.925	adesso prendiamo forlì come riferimento [però]
    37	SP2	65.23	65.617	0.387	[mhmh]
    38	SP1	66.55	70.925	4.375	c'è sicuramente molta più offerta lavorativa su bologna perchè:
    39	SP1	72.1999999999998	76.2429999999999	4.043	un po' e:hm ci sono molte industrie poi dipende uno che cosa fa
    40	SP1	76.3699999999999	76.8619999999999	0.492	però
    41	SP1	77.27	78.3719999999998	1.102	c'è::
    42	SP1	78.47	82.21	3.74	c'è sia l'industria: è la regione poi della motor valley
    43	SP1	82.28	84.8039999999999	2.524	si ci sono tutte le azien[de: dei motori]
    44	SP2	83.4199999999998	84.713	1.293	[mh sì sì sì sì]
    45	SP1	85.0999999999999	87.6379999999999	2.538	in quella zona lì poi anche più verso modena in realtà
    46	SP1	87.8299999999999	88.435	0.605	però
    47	SP1	89.5	90.308	0.808	e:hm
    48	SP1	90.9499999999998	96.249	5.299	secondo me c'è un po' di tutto comunque anche a livello umanistico qualcosa si si tro[va] a bologna
    49	SP2	95.21	95.6989999999998	0.489	[mhmh]
    50	SP1	97.3999999999999	101.266	3.866	e:h io poi ho trovato lavoro tramite un concorso quin[di::]
    51	SP2	100.5	101.69	1.19	[ah okay] mhmh
    52	SP1	101.72	103.549	1.829	mh quello magari::
    53	SP1	103.63	105.44	1.81	>è diverso< però anche nel pubblico
    54	SP1	105.49	107.928	2.438	probabilmente a bologna c'è molto di più rispett[o:]
    55	SP2	107.68	108.899	1.219	[ma]gari più post[i:]
    56	SP1	108.83	110.74	1.91	[sì] esatto poi l'università di bologna
    57	SP1	111.44	113.565	2.125	mh ha cioè diciamo che
    58	SP1	113.66	115.678	2.018	porta tanto lavoro in tanti modi
    59	SP2	115.68	116.166	0.486	mh[mh]
    60	SP1	115.93	116.516	0.586	[sec]ondo me
    61	SP1	118.39	120.507	2.117	°e quindi sì sicuramente°
    62	SP1	120.56	122.98	2.42	°ci sono buone opportunità secondo me a bologna°
    63	SP1	123.99	126.644	2.654	in tutta la regione penso [che sia la c]ittà in cui
    64	SP2	125.22	125.725	0.505	[mhmh]
    65	SP1	126.73	128.042	1.312	in cui si trova più [lavoro]
    66	SP2	127.54	128.002	0.462	[meglio]
    67	SP1	128.35	128.63	0.28	°sì°
    68	SP2	128.64	130.78	2.14	e quindi tu di cosa ti occupi a:
    69	SP1	130.78	133.29	2.51	allora io e:h lavoro nell'ufficio
    70	SP1	133.4	135.915	2.515	e:h relazioni internazionali dell'università di bologna,
    71	SP1	136.7	137.689	0.989	in particolare
    72	SP1	137.88	140.525	2.645	in uf- in un ufficio che si chiama international desk,
    73	SP1	141.32	143.13	1.81	che si occupa di dare supporto
    74	SP1	143.19	147.558	4.368	e orientamento agli studenti internazionali che vengono a iscriversi all'università di bologna
    75	SP2	147.64	148.129	0.489	mhmh
    76	SP1	148.168	151.341	3.173	quindi che fanno l'intero percorso triennale magistrale
    77	SP1	152.33	154.642	2.312	e principalmente diamo supporto per
    78	SP1	155.44	156.49	1.05	e::hm
    79	SP1	156.61	159.958	3.348	o- o- mh orientamento sul processo proprio d'iscrizione
    80	SP1	160.01	160.901	0.891	cosa fare
    81	SP1	161.35	162.46	1.11	da dove partire ma
    82	SP1	162.53	166.087	3.557	poi nel dettaglio in particolare sulle questioni che riguardano l'immigrazione
    83	SP2	166.29	167.348	1.058	ah [mhmh]
    84	SP1	166.66	169.57	2.91	[quin]di su come [ottenere un] visto
    85	SP2	168.18	168.872	0.692	[che bello]
    86	SP1	169.62	171.231	1.611	come fare il permesso di soggiorno
    87	SP1	171.62	173.847	2.227	e:h diamo informazioni sui titoli esteri
    88	SP1	173.92	174.303	0.383	cosa
    89	SP1	174.363	177.839	3.476	che documenti devono presentare per iscriversi con un titolo di studio estero
    90	SP1	178.7	181.74	3.04	e: insomma queste cose queste cose qui principalmente
    91	SP1	182.62	183.313	0.693	e:hm
    92	SP2	183.328	185.54	2.212	hai sempre fatto questo lavoro oppure:
    93	SP1	185.62	187.331	1.711	allora dopo la laurea,
    94	SP1	187.388	189.942	2.554	io mi son laureata nel duemiladiciassette
    95	SP1	190.93	193.972	3.042	ho fatto e:h sei mesi in un azienda
    96	SP1	194.54	196.965	2.425	e:hm che faceva mh
    97	SP1	197.53	198.842	1.312	tende frangisole
    98	SP2	198.901	199.531	0.63	mhmh
    99	SP1	199.575	201.823	2.248	e:h come commerciale estero
   100	SP1	201.92	202.305	0.385	tipo
   101	SP1	203.2	205.727	2.527	però mh non mi è pia- non mi piaceva:
   102	SP1	206.11	208.133	2.023	mh in particolare l'ambiente anche il lavoro in sè
   103	SP1	208.17	211.304	3.134	mh non mi faceva impazzire ma poi l'ambiente mh non era:
   104	SP2	211.5	212.106	0.606	mhmh
   105	SP1	212.1	213.879	1.779	particolarmente salutare
   106	SP2	213.42	214.303	0.883	((ride))
   107	SP1	213.95	217.496	3.546	e quindi quando è finito questo tirocinio di sei mesi poi dopo non [ho:]
   108	SP2	217.15	218.256	1.106	[hai] abbando[nato]
   109	SP1	217.55	218.863	1.313	[non ho] abbandonato
   110	SP1	219.55	220.558	1.008	e::h
   111	SP1	221.01	224.168	3.158	>poi< ho avuto un momento in cui dicevo cosa faccio della mia vita ((ride))
   112	SP2	223.32	224.337	1.017	((ride))
   113	SP1	224.21	226.331	2.121	questo classico momento che prima o poi arriva
   114	SP1	226.77	227.865	1.095	e::hm
   115	SP1	228.12	231.255	3.135	ho fatto ho iniziato facendo un tutorato
   116	SP1	231.306	233.049	1.743	a sempre all'università
   117	SP1	233.79	235.299	1.509	come: mh
   118	SP1	235.91	239.053	3.143	tutor internazionale di un dipartimento
   119	SP1	239.83	240.711	0.881	perchè premessa
   120	SP1	240.92	242.419	1.499	durante la magistrale
   121	SP1	242.7	243.593	0.893	ho fatto
   122	SP1	243.632	245.173	1.541	e:h un tutorato
   123	SP1	245.26	247.62	2.36	nell'ufficio relazioni internazio[nali dove adesso] lavoro
   124	SP2	246.51	247.1	0.59	[mhmh]
   125	SP1	248.53	251.972	3.442	son dei: dei lavori che posson fare gli studenti: tot ore
   126	SP1	252.7	253.786	1.086	e: e quindi
   127	SP1	253.838	256.98	3.142	siccome mi era piaciuta quell'esperienza che avevo fatto lì avevo detto eh proviamo
   128	SP1	257	258.898	1.898	a tornare a fare qualcosa all'università
   129	SP1	259.29	261.109	1.819	quindi ho fatto questo: mh
   130	SP1	261.19	263.52	2.33	tutorato da laureata a [quel punto]
   131	SP2	262.83	263.425	0.595	[mhmh]
   132	SP1	264.26	267.003	2.743	mentre stavo facendo questo è uscito un concorso
   133	SP1	267.44	269.659	2.219	specifico per le relazioni internazionali
   134	SP1	270.22	271.014	0.794	e::h
   135	SP1	271.09	275.154	4.064	e quindi l'ho fatto e son stata presa e [dopo ho lasciato il tutorato e ho iniziato] a fare
   136	SP2	273.08	274.697	1.617	[mhmh ah che bello]
   137	SP1	275.22	276.42	1.2	per fare quello poi
   138	SP1	276.59	278.096	1.506	ho fatto vari concorsi perchè
   139	SP1	278.15	281.193	3.043	il primo che ho vinto era un concorso determinato
   140	SP1	282.3	285.25	2.95	poi l'anno dopo ne ho fatto uno indeterminato,
   141	SP1	285.46	288.394	2.934	di una categoria un po' inferiore [però indete]rmina[to]
   142	SP2	286.93	287.511	0.581	[mhmh]
   143	SP2	287.82	288.407	0.587	[è che]
   144	SP1	288.44	291.532	3.092	((ride)) non si butta via ((ride))
   145	SP2	288.66	289.866	1.206	((ride))
