tu_id	speaker	start	end	duration	text
0	SP1	0.350	8.440	8.090	eh come tavacco no eh di là, lavorando più di tre-tremi:la persone non sono esattamente o tremila o trentamila ma 3000 che facciamo?
1	SP1	8.840	11.170	2.330	ma non si trovano adesso neanche là >gli appartamenti<
2	SP2	11.220	14.880	3.660	EH esatto te lo era (.) questo che volevo chiederti perché
3	SP1	14.910	15.460	0.550	eh sì
4	SP2	15.490	17.112	1.622	se tutti vogliono vivere lì
5	SP1	17.560	20.000	2.440	°sì° non si trovano appartamenti [la] verità piuttosto che ci sono un sacco di gente
6	SP2	19.070	19.520	0.450	mhmh
7	SP2	20.020	20.360	0.340	mhmh
8	SP1	20.390	23.700	3.310	piuttosto che: ci sono un sacco di: gente
9	SP1	24.400	29.640	5.240	come: non vuole dare appartamenti per la famiglia, (.) un po' che danno: un po' di persone
10	SP2	29.700	29.970	0.270	mhmh
11	SP1	30.030	31.900	1.870	che: dopo fanno la storia,
12	SP1	31.960	35.500	3.540	allora (.) per pochi che: tutti quanti ((inspira))
13	SP2	35.680	40.880	5.200	sì sì sì certo capito (.) mh eh ma se- se potessi un giorno vorresti vivere in città:?
14	SP1	40.940	46.680	5.740	assolutamente io sto provando tutti i giorni a [trovare] c'è un appartamento per eh: trasferire in bologn[a] cioè
15	SP2	42.990	43.460	0.470	[(°okay°)]
16	SP2	46.170	46.530	0.360	[mhmh]
17	SP1	47.010	53.280	6.270	io lavoro qui (.) è inutile che io vado a (.) esempio faccio così una una una: ragionamento
18	SP1	53.350	60.600	7.250	se lo trovo una casa in bologna (.) che è mille euro faccia[mo per]ché una casa deve essere mille euro
19	SP2	57.820	58.270	0.450	[mhmh]
20	SP1	60.740	65.050	4.310	e non è che deve essere soltanto una camera un mon- un monolocale che è mille euro no è troppo
21	SP1	65.110	65.680	0.570	è troppo
22	SP2	65.710	66.420	0.710	è troppo sì
23	SP1	66.460	71.700	5.240	deve essere almeno tre camera di letto [per per] mille euro mille due mille cento facciamo così
24	SP2	68.150	68.880	0.730	[sìsì sì]
25	SP1	72.700	77.760	5.060	se vado a:  valsamoggia (.) ogni mese io spendo ce- più di duecento euro di benzina
26	SP2	77.820	79.180	1.360	sì sì e parcheggio
27	SP1	79.240	80.110	0.870	e parcheggio più facciamo 350 euro di ogni mese
28	SP2	80.130	80.440	0.310	sì
29	SP1	80.500	83.440	2.940	facciamo trecentocinquanta euro di [ogni mese]
30	SP2	82.590	83.350	0.760	[°tantissimo°]
31	SP2	83.930	85.390	1.460	tantissimo ((ride))
32	SP2	85.920	90.620	4.700	°sì sì° (.) no io non ho la macchina quindi non mi [rendo CONTO SENTO QUESTE CIF- ((ride))]
33	SP1	88.290	97.240	8.950	[no intendevo intendevo] che se là pago settecento euro in affitto più trecentocinquanta sono mille
34	SP2	97.300	98.000	0.700	mhmh
35	SP1	98.240	102.930	4.690	già (.) mille eh mil- millecento milledue- millecento milleduecento dopo
36	SP1	103.060	110.590	7.530	perché non è che è solo che devo pagare la macchina la benzina e:  e anche il parcheggio no devo fa- (as-)
37	SP2	110.740	111.317	0.577	xxx
38	SP1	111.780	117.480	5.700	allora come la città se tu paghi duecento eu- cioè duecento euro in più. ma ti trovi tutto
39	SP2	117.620	119.240	1.620	certo sì (.) certo certo
40	SP1	119.360	124.560	5.200	come da là per fare una spesa io devo fare cioè dieci chilometri cinque chilometri almeno
41	SP2	125.670	129.700	4.030	ma poi ti (.) insomma (.) ti svegli presto [traffico stress]
42	SP1	128.040	133.540	5.500	[assolutamente ma] guarda che là (.) da vivere la differenza da città e fuori città
43	SP1	134.080	137.430	3.350	se lavoro fuori città guarda che per me va bene
44	SP2	137.430	137.690	0.260	mhmh
45	SP1	137.730	139.040	1.310	ma dentro le [città devo lavorare]
46	SP2	138.540	140.120	1.580	[venendo qua] (.) certo sì sì
47	SP1	140.220	143.850	3.630	significa che per me non è che una giornata di (.) 24 ore
48	SP2	143.900	144.329	0.429	mhmh
49	SP1	144.410	146.170	1.760	sono 22 o[re]
50	SP2	145.980	147.360	1.380	[ce]rto perché è [un'ora]
51	SP1	146.870	147.810	0.940	[ancora me]no
52	SP2	147.890	148.210	0.320	mhmh
53	SP1	148.270	149.240	0.970	sono 20 ore tipo
54	SP2	149.270	149.480	0.210	°sì sì°
55	SP1	149.500	153.790	4.290	perché ogni giorno io lo (.) vado avanti e indietro un'ora un'ora e mezzo cioè
56	SP1	154.000	159.200	5.200	per venire un'ora e mezzo un'ora minimo e ritornare ancora facciamo mezz'ora o un'ora
57	SP1	159.500	161.090	1.590	[allora] due ore è già scalata
58	SP2	159.530	159.925	0.395	[mhmh]
59	SP2	161.170	161.400	0.230	[sì sì]
60	SP1	161.430	164.790	3.360	per preparare cioè se tipo che noi abitiamo cioè
61	SP1	164.960	169.860	4.900	facciamo come dentro la bolonia tu 20 minuti (.) 30 minuti sei in la[voro]
62	SP2	169.530	170.080	0.550	[mhmh]mh
63	SP2	170.420	171.300	0.880	certo sì sì
64	SP2	171.580	174.720	3.140	ma prima di trasferirti in valsamoggia n- in quale zona abitavi?
65	SP1	174.860	176.500	1.640	al centro proprio al [centro storico]
66	SP2	176.100	176.680	0.580	[centro ce]ntro
67	SP1	176.730	177.400	0.670	cen[tro ce]ntro]
68	SP2	176.890	177.310	0.420	[okay]
69	SP1	178.590	180.660	2.070	10 minuti camminata che dove lavoro io
70	SP2	181.160	183.940	2.780	però c'è un po' di casino in centro [sporco]
71	SP1	183.200	191.020	7.820	[guarda che il] casino no cioè proprio no non è che è sporco tu di-  tu non posso cioè non puoi: guardare tutte le cose insieme
72	SP2	191.120	192.724	1.604	mhmh (.) mhmh
73	SP2	193.040	195.560	2.520	quindi sì ti- [ti piac]erebbe ritornare a vive[re in centro sì]
74	SP1	193.890	194.130	0.240	[sì]
75	SP1	195.210	203.180	7.970	[perché] (.) è una persona che vanno cioè lavorare dentro in città va a abitare fuori ti in- sta inquinando [lo ste]sso
76	SP2	202.400	202.930	0.530	[ANCHE]
77	SP2	203.280	206.310	3.030	certo (.) ah no [no no no no certame]nte (.) sì sì sì sì
78	SP1	204.120	205.410	1.290	[devi capire questa qua]
79	SP2	206.756	207.480	0.724	e: niente
80	SP1	207.510	216.810	9.300	ma se come io che vengo a abitare in ce- in città una macchina già f- già ferma per (.) non inquinare la città
81	SP2	216.840	219.160	2.320	sì sì sì è vero capisco perfettamente
82	SP2	219.580	225.930	6.350	mh eh sono curiosa di chiederti anche perché (.) quindi immagino che la tua famiglia (.) si sia trasferita
83	SP1	225.988	226.220	0.232	sì
84	SP2	226.300	227.010	0.710	qui dal bangla[desh no]
85	SP1	226.800	226.960	0.160	[sì]
86	SP2	227.100	232.320	5.220	quindi in nella- in casa con i tuoi genitori parla- che lingua parlate? [quale li-]
87	SP1	232.320	235.340	3.020	[eh (quella) sì] in lingua: bangla che parlano però tutti quanti lo sanno anche italiano
88	SP2	235.380	235.590	0.210	e
89	SP1	235.700	237.740	2.040	però eh tutti quanti lo sanno anche italiano
90	SP2	237.900	242.580	4.680	ok [e lo mischiate un po' co]n l'ital[iano] nquando parlate fra di [voi o?]
91	SP1	238.456	239.994	1.538	[xxx  ((ride))]
92	SP1	240.361	241.020	0.659	[sì sì]
93	SP1	242.140	243.210	1.070	[sì] sì
94	SP2	243.320	244.870	1.550	tu hai fratelli an[che]
95	SP1	244.730	247.140	2.410	[sì] ho una sorella che è studia in università
96	SP2	247.480	248.480	1.000	a che cosa studia?
97	SP1	248.600	249.420	0.820	chimica
98	SP2	249.580	253.020	3.440	chimica ok e è più grande più piccola
99	SP1	253.020	254.620	1.600	no più piccola
100	SP2	254.720	259.180	4.460	sono curiosa di sapere se tu con la tua sorella parli prevalentemente
101	SP1	259.500	261.200	1.700	tutti due lingue noi parliamo di tutte le lingue
102	SP1	261.700	265.080	3.380	si dipende qual è l'argomento che parliamo però parliamo tutti due lingue
103	SP2	265.280	269.650	4.370	ah tipo ci sono alcuni argomenti che sono più legati a una lingua per esempio
104	SP1	269.650	281.180	11.530	no esempio è quando noi parliamo di qualche argomento di proprio c'è proprio c'è un posto qui allora parliamo come italiano c'è proprio le cose
105	SP1	281.380	289.790	8.410	però è quando noi parliamo la roba di per la famiglia allora vabbè utilizziamo la lingua bangla per la famiglia assolutamente
106	SP2	289.790	291.700	1.910	e i tuoi genitori parlano bene italiano
107	SP1	292.060	293.020	0.960	beh sì abbastanza
108	SP2	293.140	293.250	0.110	ok
109	SP1	293.250	294.580	1.330	loro capiscono benissimo
110	SP2	294.580	301.920	7.340	e è difficile la lingua del bangla perché noi non sappiamo nulla
111	SP1	301.920	305.560	3.640	no bangla è una lingua più dolce del mondo
112	SP2	306.100	306.520	0.420	ok
113	SP2	306.840	307.840	1.000	prova a dirmi qualche parola
114	SP1	307.840	312.000	4.160	da un osco proprio che hanno già dedicato no se lo dico anche non capisce
115	SP2	312.120	313.600	1.480	vabbè insegnaci una parola
116	SP2	313.660	314.430	0.770	no facciamo cosa
117	SP2	314.430	316.570	2.140	non insisto no non fa niente
118	SP1	316.570	317.040	0.470	esattamente
119	SP2	317.520	324.020	6.500	e però avete dei contatti con il paese di origine dei tuoi genitori
120	SP1	324.120	324.140	0.020	si
121	SP2	325.080	326.180	1.100	ci tornate qualche volta
122	SP1	326.240	326.820	0.580	si si
123	SP2	327.380	328.080	0.700	abbastanza penso
124	SP1	328.080	328.540	0.460	abbastanza
125	SP1	328.560	335.830	7.270	no guarda che come in agosto è tutto chiuso a volte io vado a volte vanno i miei genitori che prima andavo tutti anni
126	SP1	335.830	339.680	3.850	ma adesso un po' economicamente siamo un po' giù
127	SP1	339.740	350.380	10.640	perché dopo il covid dopo il guerra che le robe se tu vai a guardare tutto già aumentato 70%
128	SP1	351.420	361.680	10.260	ma noi il settore che lavoriamo il piccolo esende se noi anche aumentiamo 70% guarda che noi perdiamo anche quelle che gente che vengono
129	SP2	362.720	364.180	1.460	ah certo sì infatti infatti
130	SP2	364.180	365.800	1.620	ah è un viaggio molto lungo
131	SP1	365.860	366.700	0.840	sì sì
132	SP2	366.940	367.500	0.560	abbastanza
133	SP1	367.500	368.120	0.620	abbastanza
134	SP2	369.480	374.500	5.020	io non ci sono mai stata in quella parte del mondo ma com'è il paesaggio
135	SP1	375.300	381.960	6.660	no là è un'altra un'altra mondo tipo se vai da qui è un po' difficile a capire
136	SP1	382.220	384.860	2.640	però sì come normale
