tu_id	speaker	start	end	duration	text
0	SP1	1.280	2.000	0.720	°o[kay°]
1	SP2	1.520	2.200	0.680	[perfe]tto
2	SP2	2.613	3.091	0.478	allora
3	SP2	3.198	3.596	0.398	e:h
4	SP2	3.640	6.386	2.746	innanzitutto volevo sapere più o peno [in che] zona vivi:
5	SP1	5.298	5.613	0.315	[mhmh]
6	SP2	6.450	7.150	0.700	di bologna
7	SP1	7.204	8.209	1.005	okay allora io so:no
8	SP2	7.834	8.504	0.670	((si schiarisce la voce))
9	SP1	8.237	10.005	1.768	in via irner- eh vicino a via irne:rio
10	SP2	10.033	10.383	0.350	mhmh
11	SP1	10.983	12.585	1.602	>non so se hai presente< sì perchè [(sei] e:h)
12	SP2	12.056	12.298	0.242	[sì]
13	SP2	12.657	13.053	0.396	[mhmh]
14	SP1	12.668	14.055	1.387	[>dove c'è<] anche la: facoltà
15	SP1	14.624	15.718	1.094	è: una parallela
16	SP1	15.889	16.983	1.094	>e che si chiama< via todaro
17	SP1	17.353	19.165	1.812	((schiocca la lingua)) e:h praticamente: vediamo
18	SP1	19.930	21.393	1.463	se hai prese:nte:
19	SP1	21.476	21.933	0.457	e:h
20	SP1	21.975	22.519	0.544	palotti
21	SP1	22.561	23.723	1.162	la: pasticceria:?
22	SP2	23.922	24.928	1.006	<o[kay>]
23	SP1	24.000	24.928	0.928	[(non) so se hai presente]
24	SP2	24.983	25.408	0.425	sì :
25	SP2	25.486	26.746	1.260	no qualcosa mi ricor[do]
26	SP1	26.591	26.961	0.370	[oka]y
27	SP1	27.558	28.701	1.143	e:h vai dritto
28	SP1	28.752	30.359	1.607	da: quella che è via capo di lucca
29	SP1	30.436	30.989	0.553	quella via lì:
30	SP1	31.052	32.165	1.113	è subito lì a destra
31	SP1	32.232	33.464	1.232	venen- dalla part[e:]
32	SP2	33.110	33.459	0.349	[mhmh]
33	SP1	33.906	35.110	1.204	e:h verso la le mura
34	SP1	35.237	36.325	1.088	e:h quella è via todaro
35	SP1	36.372	37.182	0.810	quindi proprio:
36	SP1	37.248	38.265	1.017	nel [centro (.) storico]
37	SP2	37.331	38.674	1.343	[ah lì sei proprio] centro
38	SP2	38.712	39.038	0.326	a:h
39	SP2	39.153	39.540	0.387	[e:]
40	SP1	39.154	39.552	0.398	[>sì sì<]
41	SP2	39.751	40.408	0.657	come zona
42	SP2	40.491	41.209	0.718	come la trovi?
43	SP1	41.795	42.911	1.116	ma e:h
44	SP1	42.966	44.036	1.070	comoda ((ride))
45	SP1	44.091	44.856	0.765	perchè comunque dai
46	SP1	45.287	47.056	1.769	sono vicina: (.) io lavoro poi:
47	SP1	47.314	48.215	0.901	in via filippo re:
48	SP2	48.402	49.165	0.763	a:h [ah okay]
49	SP1	48.712	49.790	1.078	[e:h qui]n[di perchè:]
