tu_id	speaker	start	end	duration	text
0	SP1	0.000	8.279	8.279	eh come tabacco no [eh di l]à {P} lavorando più di tre- tremila pers[one non] sono esattamente o tremila o trentamila [ma tre]mila che facciamo
1	SP2	1.315	1.827	0.512	[okay]
2	SP2	4.608	4.976	0.368	[mhmh]
3	SP2	7.071	7.379	0.308	[mhmh]
4	SP1	8.680	11.254	2.574	ma {P} non si trovano adesso neanche là gli appartam[enti]
5	SP2	11.010	13.971	2.961	[eh] esatto te lo era {P} questo che volevo chiederti
6	SP2	14.132	14.438	0.306	perché
7	SP1	14.712	15.139	0.427	eh sì
8	SP2	15.323	16.704	1.381	se tutti vogliono vivere lì
9	SP1	17.400	19.845	2.445	sì {P} non si trovano appartament[i] {P} la verit[à]
10	SP2	18.982	19.210	0.228	[°mhmh°]
11	SP2	19.729	20.069	0.340	[mh]mh
12	SP1	20.133	23.773	3.640	piuttosto che: ci sono un sacco di: gente
13	SP1	24.339	27.017	2.678	come: non vuole dare {P} appartamenti per la famiglia
14	SP1	27.645	31.740	4.095	un po' che danno un po' di person[e {P} c]he: dopo fanno la storia
15	SP2	29.593	29.969	0.376	[mhmh]
16	SP1	31.897	32.372	0.475	[allora]
17	SP2	31.899	32.381	0.482	[mhmh]
18	SP1	32.612	34.745	2.133	per pochi che: tutti quanti:
19	SP2	35.596	41.038	5.442	sì sì sì c[erto] ca[pito] {P} mh e ma se {P} se potessi un giorno vorresti vivere in citt[à o],
20	SP1	36.086	36.326	0.240	[mh]
21	SP1	36.560	36.720	0.160	[mh]
22	SP1	40.673	46.720	6.047	[assolu]tamente io sto provando tutti i giorni a [trova]re c'è un appartamento per i: trasferire in bolo[gna cioè]
23	SP2	42.949	43.320	0.371	[°okay°]
24	SP2	46.332	46.710	0.378	[mhmh]
25	SP1	46.934	47.934	1.000	io lavoro qui
26	SP1	48.134	49.884	1.750	è inutile che io vado {P} a
27	SP1	50.395	55.812	5.417	esempio faccio così una una una ragionamento se {P} lo trovo una casa in bologna
