tu_id	speaker	start	end	duration	text
0	SP1	0.520	8.440	7.920	come tavacco no [eh di l]à {P} lavorando più di tre <tremila> pers[one non] sono esattamente o tremila o trenta mila [ma tre]mila che facciamo
1	SP2	1.399	1.911	0.512	[okay]
2	SP2	4.692	5.061	0.369	[mhmh]
3	SP2	7.155	7.463	0.308	[mhmh]
4	SP1	8.840	11.194	2.354	ma {P} non si trovano adesso neanche là gli appartam[enti]
5	SP2	11.094	14.055	2.961	[eh] esatto te lo era {P} questo che volevo chiederti
6	SP2	14.216	14.522	0.306	perché
7	SP1	14.872	15.299	0.427	eh sì
8	SP2	15.407	16.788	1.381	se tutti vogliono vivere lì
9	SP1	17.560	20.005	2.445	sì {P} non si trovano appartament[i] {P} la verit[à]
10	SP2	19.066	19.294	0.228	[°mhmh°]
11	SP2	19.813	20.153	0.340	[mh]mh
12	SP1	20.293	23.933	3.640	piuttosto che: ci sono un sacco di: gente
13	SP1	24.499	27.177	2.678	come: non vuole dare {P} appartamenti per la famiglia
14	SP1	27.805	31.900	4.095	un po' che danno un po' di person[e {P} c]he: dopo fanno la storia
15	SP2	29.677	30.053	0.376	[mhmh]
16	SP1	31.967	32.476	0.509	[allora]
17	SP2	31.983	32.305	0.322	[mhmh]
18	SP1	32.772	34.905	2.133	per pochi che: tutti quanti:
19	SP2	35.680	41.122	5.442	sì sì sì c[erto] ca[pito] {P} mh e ma se {P} se potessi un giorno vorresti vivere in citt[à o],
20	SP1	36.246	36.486	0.240	[mh]
21	SP1	36.720	36.880	0.160	[mh]
22	SP1	40.833	47.010	6.177	[assolu]tamente io sto provando tutti i giorni a [trova]re c'è un appartamento per i: trasferire in bolo[gna cioè]
23	SP2	43.033	43.404	0.371	[°okay°]
24	SP2	46.416	46.794	0.378	[mhmh]
25	SP1	47.094	48.094	1.000	io lavoro qui
26	SP1	48.294	50.044	1.750	è inutile che io vado {P} a
27	SP1	50.555	55.972	5.417	esempio faccio così una una una ragionamento se {P} lo trovo una casa in bologna
28	SP1	56.238	60.649	4.411	che {P} mille euro {P} facci[amo pe]rché: una casa deve essere mille euro
29	SP2	57.905	58.215	0.310	[mhmh]
30	SP1	60.740	64.794	4.054	e {P} non è che deve essere soltanto una camera un mon- un monolocale che è mille euro no
31	SP1	65.211	65.672	0.461	è troppo
32	SP2	65.677	66.420	0.743	è troppo sì
33	SP1	66.466	71.722	5.256	deve essere almeno tre camera di let[to per per] mille euro mille due mille cento facc[iamo] così
34	SP2	68.083	68.805	0.722	[sì sì sì]
35	SP2	71.088	71.461	0.373	[mhmh]
36	SP1	72.700	74.483	1.783	se vado a: valsamoggia
37	SP1	74.716	77.722	3.006	ogni mese io spendo c- più di duecento euro di benzina
38	SP2	77.820	79.144	1.324	sì sì {P} e il parcheggio
39	SP1	79.266	79.972	0.706	e parcheggio pi[ù]
40	SP2	80.011	80.261	0.250	[s]ì
41	SP1	80.327	83.477	3.150	facciamo trecentocin[quanta euro di ogni mes]e
42	SP2	81.611	83.216	1.605	[sì sì {P} è tantiss-]
43	SP2	83.740	84.380	0.640	tantissimo
44	SP1	84.500	85.260	0.760	tantissimo
45	SP2	84.819	85.459	0.640	{ride}
46	SP2	85.894	86.416	0.522	°sì sì°
47	SP2	86.655	90.411	3.756	no io non ho la macchina quindi non mi r[endo conto sento queste cifre] {ride}
48	SP1	88.199	93.999	5.800	[no <intendevo intende]vo> che se là pago settecento euro in affitto
49	SP1	94.344	97.288	2.944	più {P} trecentocinquant[a so]no mille
50	SP2	96.311	96.515	0.204	[mh]
51	SP2	97.288	97.722	0.434	mhmh
52	SP1	98.240	104.980	6.740	già {P} mille: [mil- mille] cento mille due [mille cento] mil- mille duecento dopo [perché non è] che è solo che devo pagare la macchina
53	SP2	99.533	100.099	0.566	[°sì sì sì°]
54	SP2	101.305	101.679	0.374	[mhmh]
55	SP2	103.077	103.405	0.328	[mhmh]
56	SP1	105.227	107.293	2.066	la benzina e::
57	SP1	107.866	110.460	2.594	e anch[e: il parche]ggio [no devo] fare as-
58	SP2	108.399	109.027	0.628	[sì sì sì]
59	SP2	109.277	109.752	0.475	[°sì sì sì°]
60	SP1	111.780	117.494	5.714	allora come la città {P} se tu paghi duecento eu- cioè duecento euro in PIÚ {P} [ma ti t]rovi tutto
61	SP2	116.450	116.928	0.478	[mhmh]
62	SP2	117.620	119.416	1.796	certo sì {P} certo cer[to]
63	SP1	119.200	124.560	5.360	[com]e da là per fare una spesa io devo fare cioè dieci chilometri cinque chilometri al[meno]
64	SP2	124.400	124.816	0.416	[mh]mh
65	SP2	125.700	129.761	4.061	ma poi ti {P} (in)somma {P} ti svegli pres[to, traffico, stress, sì]
66	SP1	127.861	130.755	2.894	[<assolutamente> ma {P} guarda] che {P} là
67	SP1	131.222	133.599	2.377	da vivere la differenza da città e fuori città
68	SP2	133.599	133.916	0.317	mhmh
69	SP1	134.080	139.427	5.347	SE LAVORO, fuori città guarda che per me va bene [ma] {P} dentro le cit[tà che devo lavora]re
70	SP2	137.394	137.778	0.384	[mhmh]
71	SP2	138.405	139.199	0.794	[venendo qua]
72	SP2	139.444	140.327	0.883	certo sì [sì]
73	SP1	140.120	143.916	3.796	[signi]fica che per [me] non è che una giornata di {P} ventiquattro ore
74	SP2	140.960	141.246	0.286	[mh]
75	SP2	144.005	144.379	0.374	mhmh
76	SP1	144.633	145.072	0.439	sono
77	SP1	145.277	146.399	1.122	ventidue [ore]
78	SP2	145.980	148.349	2.369	[cert]o {P} perché è [un'ora (no)] {P} mh[mh]
79	SP1	146.855	147.805	0.950	[ancora meno]
80	SP1	148.138	150.811	2.673	[sono] venti ore ti[po perché] ogni giorno io lo
81	SP2	149.222	149.588	0.366	[°sì sì°]
82	SP1	151.216	159.200	7.984	vado avanti e indietro un'ora un'ora e mezzo cioè per venire un'ora e mezzo un'or[a mi]nimo e ritornare ancora facciamo mezz'ora o un'ora
83	SP2	155.672	155.969	0.297	[mh]
84	SP2	159.522	159.890	0.368	[mhmh]
85	SP1	159.622	161.127	1.505	[allora] due ore è già scalata
86	SP2	161.138	161.741	0.603	sì sì [eh]
87	SP1	161.411	162.611	1.200	[per prep]arare cioè se
88	SP1	162.983	164.599	1.616	tipo che noi abitiamo cioè
89	SP1	164.960	168.038	3.078	facciamo come dentro la bologna tu venti minuti
90	SP1	168.349	169.899	1.550	trenta minuti sei in lav[oro]
91	SP2	169.491	170.194	0.703	[mhmh] mhmh
92	SP2	170.420	171.300	0.880	certo sì sì
93	SP2	171.580	175.099	3.519	ma prima di trasferirti in valsamoggia mh in quale zona abitavi: [di]
94	SP1	174.793	176.583	1.790	[a ce]ntro proprio in c[entro storico]
95	SP2	175.777	177.349	1.572	[centro cen]tro [okay]
96	SP1	176.772	177.461	0.689	[centro centro]
97	SP1	178.533	180.705	2.172	DIECI MINUTI CAMMINATA che dove lavoro io
