tu_id	speaker	start	end	duration	text
0	SP1	0.520	8.440	7.920	come tabacco no [eh di l]à {P} lavorando più di tre <tremila> pers[one non] sono esattamente o tremila o trenta mila [ma tre]mila che facciamo
1	SP2	1.399	1.911	0.512	[okay]
2	SP2	4.692	5.061	0.369	[mh mh]
3	SP2	7.155	7.463	0.308	[mh mh]
4	SP1	8.840	11.194	2.354	ma {P} non si trovano adesso neanche là il l'appartam[ento]
5	SP2	11.094	14.055	2.961	[eh] esatto te lo era {P} questo che volevo chiederti
6	SP2	14.216	14.522	0.306	perché
7	SP1	14.872	15.299	0.427	eh s[ì]
8	SP2	15.372	16.788	1.416	[s]e tutti vogliono vivere lì
9	SP1	17.560	20.005	2.445	sì {P} non si trovano appartament[i] {P} la verit[à]
10	SP2	19.066	19.294	0.228	[°mh mh°]
11	SP2	19.844	20.153	0.309	[mh] mh
12	SP1	20.244	23.933	3.689	piuttosto che: ci sono un sacco di: gente
13	SP1	24.499	27.177	2.678	come: non vuole dare {P} appartamenti per la famiglia
14	SP1	27.805	31.900	4.095	un po' che danno un po' di person[e {P} c]he: dopo fanno la storia
15	SP2	29.677	30.053	0.376	[mh mh]
16	SP2	31.983	32.305	0.322	[mh mh]
17	SP1	32.049	32.476	0.427	[allora]
18	SP1	32.772	34.905	2.133	per pochi che: tutti quanti:
19	SP2	35.680	41.122	5.442	sì sì sì certo capito {P} mh e ma se {P} se potessi un giorno vorresti vivere in citt[à o],
20	SP1	40.833	47.010	6.177	[assolu]tamente io e sto provando tutti i giorni a [trova]re c'è un appartamento per i: trasferire in bolo[gna cioè]
21	SP2	43.033	43.404	0.371	[°okay°]
22	SP2	46.416	46.794	0.378	[mh mh]
23	SP1	47.094	48.094	1.000	io lavoro qui
24	SP1	48.294	50.044	1.750	è un utile che io vado {P} a
25	SP1	50.555	55.972	5.417	esempio faccio così una una una ragionamento se {P} lo trovo una casa in bologna
