tu_id	speaker	start	end	duration	text
0	SP1	0.000	7.620	7.620	bene {P} allora {P} intanto {P} ero curiosa di sapere da quanto tempo c'è questo negozio perché
1	SP1	7.800	11.540	3.740	io sono di qui e frequento un po' questa zona ma non l'avevo mai visto
2	SP2	11.820	12.960	1.140	no non [è così]
3	SP1	12.530	13.250	0.720	[strana]mente
4	SP2	13.300	15.920	2.620	questo negozio è già da ventidue anni
5	SP1	16.219	17.920	1.701	ok [Quindi non è nuovo]
6	SP2	16.870	18.040	1.170	[sono qui da sei an]ni
7	SP2	18.040	19.700	1.660	no no no questo qua non è nuovo
8	SP2	19.700	21.820	2.120	di prima era una casa d'autrice vaisi
9	SP2	22.650	28.140	5.490	poi hanno: <chiuso> allora: già comprato un'altra persona e è fatta copisteria
10	SP1	28.300	28.600	0.300	ok
11	SP2	28.880	33.360	4.480	poi io sono da terza mano che: andando avanti
12	SP1	33.680	34.480	0.800	mh mh ok
13	SP1	34.860	43.050	8.190	m:h noi siamo venuti qui a chiedere a te la disponibilità perché il- l-la verità è che siamo andati alla copisteria di via del guasto
14	SP2	43.190	43.550	0.360	sì
15	SP1	43.640	44.040	0.400	a chiedere
16	SP2	44.200	44.350	0.150	mh
17	SP1	44.440	47.090	2.650	e i ragazzi ci hanno detto che dovremmo assolutamente venire da te
18	SP2	47.360	51.200	3.840	Beh e:h sì perché loro non è: non è abbastanza cioè loro non
19	SP2	51.450	58.140	6.690	m:h loro sono bravi' ma non sono: bravi per rispondere a un sacco di [doma]nde che anche non sono bravi
20	SP1	56.110	56.520	0.410	[mh]
21	SP2	58.160	59.940	1.780	in italiano proprio per [parole]
22	SP1	59.310	64.440	5.130	[ok quindi] forse forse il problema era quello [non] abbiamo capito se erano preoccupati perché
23	SP2	61.570	61.920	0.350	[sì]
24	SP2	64.640	71.640	7.000	no non so- non è preoccupati però e:h lo sai che quando qualcuno che m:h non capisce cosa è la do[manda]
25	SP1	71.130	71.620	0.490	[mh mh]
26	SP2	71.840	77.620	5.780	e quale che è la ri-risposta che sta facendo in un'altra lingua che lui non è abbastanza
27	SP2	77.720	78.410	0.690	Brava
