tu_id	speaker	start	end	duration	text
0	SP1	0.000	1.470	1.470	ci sono delle università?
1	SP2	2.240	5.192	2.952	sì [no le università è pro]prio in città [xxx]
2	SP1	2.560	3.800	1.240	[o più nella capita-]
3	SP1	4.800	6.390	1.590	[okay] {P} okay okay okay
4	SP1	6.513	9.620	3.107	[e s-] {P} in capitale in capitale okay [eh se] devi::
5	SP2	6.647	7.650	1.003	[di:] in capitale
6	SP2	8.519	9.060	0.541	[però]
7	SP1	10.435	11.435	1.000	°posso anche°
8	SP2	13.740	15.220	1.480	°vabbè adesso faccio finire qui°
9	SP3	15.232	15.764	0.532	°sì°
10	SP2	17.093	18.450	1.357	xx così che ci vengono
11	SP1	19.250	20.687	1.437	°sta andando abbastanza bene no?°
12	SP3	21.014	21.421	0.407	°sì°
13	SP1	21.467	23.129	1.662	°proviamo vedere se:°
14	SP1	25.486	27.305	1.819	>allora< dimmi la capitale è molto [grande],
15	SP2	26.819	32.874	6.055	[la capitale] è molto grande {P} e trecentosei virgola quattro e:h kilometri quadr[ati]
16	SP1	32.624	34.093	1.469	[okay] e po[po]lazione?
17	SP2	33.263	33.666	0.403	[in]
18	SP2	34.413	38.680	4.267	e:h quattordici milioni, quattordici punto quattro mi[lioni]
19	SP1	36.939	37.266	0.327	[EH]
20	SP1	38.444	41.138	2.694	[cioè] bologna è trecentocinquantamila persone
21	SP2	41.138	44.763	3.625	beh [trecento]cinquantamila ma devo essere quanto grande bologna
22	SP1	41.541	43.041	1.500	[eh] {ride}
23	SP1	45.249	47.093	1.844	non so di kilometri quadrati però:
24	SP1	47.600	53.260	5.660	decisamente più grande, [ma infa]tti eh mi sembrava impossibile ma il ragazzo ie[ri insisteva {P} infa-]
25	SP3	48.940	49.327	0.387	[°no°]
26	SP2	51.902	54.944	3.042	[e guarda che bologna è] centoqua- centoquaran[ta]
27	SP1	54.541	55.444	0.903	[eh] {P} [sì]
28	SP2	55.263	59.333	4.070	[cento]quaranta virgola nove kilometri quadrati che se parliamo fino a
29	SP2	59.652	63.007	3.355	da: mh dove di: pilastro, fino a di:
30	SP1	63.013	63.430	0.417	mhmh
31	SP2	63.486	65.373	1.887	fino a di: mh
32	SP1	65.694	67.222	1.528	tipo casalecchio la [ba]rca xxxx
33	SP2	66.666	67.069	0.403	[sì]
34	SP3	66.951	68.340	1.389	[xxxx]
35	SP2	67.111	69.249	2.138	[sì proprio sì casa]lecchio
36	SP1	69.041	70.416	1.375	[sì] sì [sì sì]
37	SP2	69.322	72.940	3.618	[sì pro]prio il quadrato di: dentro c'è proprio quelle che le-
38	SP2	73.415	75.981	2.566	mh quelle che comune di bologna {P} esempio
39	SP1	76.005	76.319	0.314	mhmh
40	SP2	76.407	81.753	5.346	però è f- non è il fuori che hanno contato [cioè proprio la città e il capitale che hanno entrato] cioè proprio::
41	SP1	79.047	80.953	1.906	[sì sì certo {P} °sì sì sì°]
42	SP1	82.307	89.692	7.385	sì sì certo no ma [io-] a me mi sembrava impossibile che una città italiana neanche la capitale fosse grande come [la capita-] {ride}
43	SP2	83.387	83.567	0.180	[mh]
44	SP2	88.656	98.047	9.391	[beh no è come] è più g- cioè è come grande della venezia che venezia è una città bella grande quattrocentoquatto- e:h quattrocentoquattordici metri quadrati
45	SP1	98.420	105.720	7.300	(>guarda<) che s- mh perché conteranno tutta la provincia per[ché vene]zia città è un'isoletta grande co[sì praticamente {ride} sì]
46	SP2	101.266	101.600	0.334	[sì]
47	SP2	103.220	110.222	7.002	[eh eh assolutamente] {ride} poi se andiamo ancora un po' avanti ci sono colli che non con- non contano [neanche]
48	SP1	108.913	113.300	4.387	[no no infa]tti infatti no ma mi sembrava strano in[fatti] ma
49	SP2	112.469	112.736	0.267	[sì]
50	SP1	113.327	119.747	6.420	no e quindi mi dicevi che nella {P} nella zona della tua famiglia ci sono delle ini- delle iniziative culturali [delle:]
51	SP2	118.957	119.787	0.830	[sì sì]
52	SP1	120.113	124.480	4.367	o e [dei siti storici] o che cosa: [anche o archeolo]gici?
53	SP2	120.656	121.656	1.000	[ma adesso uguale]
54	SP2	123.307	124.307	1.000	[no sì dei si-]
55	SP2	125.005	132.213	7.208	no guar[da] che là e: sì proprio: m:h ci sono la città un po' un po' più culturale
56	SP1	125.379	125.800	0.421	[°no°]
57	SP1	132.258	133.716	1.458	o[kay un po' più culturale]
58	SP2	132.380	134.200	1.820	[poi adesso guarda che] è un po'
59	SP2	134.700	141.427	6.727	già persa un po': che andava dice a vivere la città che adesso tutti quanti che sta perdendo il lavoro °e questo°
60	SP1	141.427	141.873	0.446	là
61	SP2	141.945	142.391	0.446	là
62	SP1	142.475	144.017	1.542	okay {P} [ma cioè]
63	SP2	143.174	149.667	6.493	[sì {P} cioè tutti] tutti adesso tornando come la città c'è andato: cioè verso la città per vivere (lì e) sì
