tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	SP1	0.46	5.1	4.64	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	e:m: di- infatti il fatto che ha aumentato il turismo ha impattato molto anche il tipo degli affari	e:m: di- infatti il fatto che ha aumentato il turismo ha impattato molto anche il tipo degli affari	em di- infatti il fatto che ha aumentato il turismo ha impattato molto anche il tipo degli affari
1	SP2	5.1	6.9	1.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	eh può essere e' vero è vero	eh può essere e' vero è vero	eh può essere e' vero è vero
2	SP1	7.22	15.02	7.82	True	False	1	0	0	0	0	0	1	0	False	False	False	False	False	_	False	1	0	0	16	perché dicevano che molte persone molti: proprietari hanno messo le case su airbnb(.) per il turismo	perché dicevano che molte persone molti: proprietari hanno messo le case su airbnb {P} per il turismo	perché dicevano che molte persone molti proprietari hanno messo le case su airbnb {P} per il turismo
3	SP2	15.02	15.684	0.684	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	2	m: m:	m: m:	m m
4	SP1	16.24	20.4	4.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	e tutte queste case sono state tolte dal mercato della gente che ci deve vivere insomma	e tutte queste case sono state tolte dal mercato della gente che ci deve vivere insomma	e tutte queste case sono state tolte dal mercato della gente che ci deve vivere insomma
5	SP2	20.4	21.39	0.99	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e' vero	e' vero	e' vero
6	SP1	21.39	24.86	3.47	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	quindi sicuramente il turismo ha influito anche su questo: questa cosa qua	quindi sicuramente il turismo ha influito anche su questo: questa cosa qua	quindi sicuramente il turismo ha influito anche su questo questa cosa qua
7	SP1	26.28	30.5	4.22	True	False	1	0	0	0	0	0	0	0	False	False	False	False	True	8=1.920	False	0	1	0	10	però capisco anche che vogliano comunque incentivare il turismo((ride)) però	però capisco anche che vogliano comunque incentivare il turismo {ride} però	però capisco anche che vogliano comunque incentivare il turismo {ride} però
8	SP2	27.9	29.82	1.92	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	7=1.920	False	0	0	0	5	eh sì sì sì sì	eh sì sì sì sì	eh sì sì sì sì
9	SP2	30.91	35.48	4.57	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	e invece per il quanto riguarda il lavoro pensi che sia un buon posto in cui lavorare	e invece per il quanto riguarda il lavoro pensi che sia un buon posto in cui lavorare	e invece per il quanto riguarda il lavoro pensi che sia un buon posto in cui lavorare
10	SP2	36.14	38.28	2.14	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	cioè secondo te si trova lavoro:?	cioè secondo te si trova lavoro:?	cioè secondo te si trova lavoro
