speaker_1	0.360	1.670	1.310	ci sono delle università:?
speaker_1	3.100	4.370	1.270	[o più nella capitale?]
speaker_1	5.000	5.420	0.420	[okay]
speaker_1	5.700	6.680	0.980	okay >okay okay<
speaker_1	6.800	7.490	0.690	e: [s-]
speaker_1	7.890	8.770	0.880	in capitale okay
speaker_1	8.830	10.080	1.250	[eh se] devi:
speaker_1	10.840	11.780	0.940	°posso anche°
speaker_1	15.627	16.087	0.460	sì
speaker_1	19.640	21.007	1.367	°sta andando abbastanza bene no?°
speaker_1	21.733	23.493	1.760	°proviamo a [vedere] se:°
speaker_1	25.900	27.481	1.581	allora dimmi la capitale è molto gr[ande]
speaker_1	32.893	34.334	1.441	[o]kay e popolazione?
speaker_1	37.268	37.452	0.184	[eh]
speaker_1	38.744	41.465	2.721	[cioè] bologna è trecentocinquantamila persone
speaker_1	41.848	42.152	0.304	[eh]
speaker_1	42.318	43.230	0.912	((ride))
speaker_1	45.572	47.324	1.752	non so di chilometri quadrati  però
speaker_1	47.960	49.316	1.356	decisamente più grande ((ride))
speaker_1	49.326	53.072	3.746	[ma] infatti mi eh mi sembrava impossibile ma il ragazzo ieri in[sisteva]
speaker_1	53.236	53.652	0.416	[(infatti)]
speaker_1	54.844	54.996	0.152	[eh]
speaker_1	55.500	55.812	0.312	s[ì:]
speaker_1	63.396	63.848	0.452	mhmh
speaker_1	65.996	67.660	1.664	tipo casalecchio la bar[ca] (.) [sì]
speaker_1	68.001	68.656	0.655	[sì sì]
speaker_1	69.304	70.104	0.800	sì sì [sì sì]
speaker_1	76.300	76.596	0.296	mhmh
speaker_1	79.396	80.248	0.852	sì [sì certo]
speaker_1	80.884	81.519	0.635	[sì sì sì]
speaker_1	82.548	83.448	0.900	sì sì certo
speaker_1	83.544	86.820	3.276	no [ma io] a me mi sembrava impossibile che una città italiana
speaker_1	86.988	89.955	2.967	neanche la capitale fosse (.) grande co[me (.) la capitale]
speaker_1	98.744	99.544	0.800	ma è che mh
speaker_1	99.660	105.748	6.088	perchè conteranno tutta la provincia perchè [venezia] città è un'isoletta grande co[sì pra]ticamen[te] ((ride))
speaker_1	105.884	106.288	0.404	sì ((ride))
speaker_1	109.100	109.504	0.404	n[o]
speaker_1	110.000	111.308	1.308	[no inf]atti infatti
speaker_1	111.348	112.548	1.200	no ma mi sembrava strano
speaker_1	112.748	113.404	0.656	infa[tti m]a:
speaker_1	113.668	117.400	3.732	no e quindi mi dicevi che nella nella zona della tua famiglia ci sono delle ini-
speaker_1	117.700	119.665	1.965	delle iniziative culturali de[lle:]
speaker_1	120.408	120.860	0.452	o è il
speaker_1	121.444	124.792	3.348	[dei siti sto]rici? o che cosa:? anche: [o archeo]logici?
speaker_1	125.715	125.875	0.160	[mh]
speaker_1	132.660	134.352	1.692	ok[ay °un po' più cult]urali okay°
speaker_1	141.796	141.996	0.200	là
speaker_1	142.875	143.352	0.477	okay
speaker_1	143.804	144.004	0.200	ma
speaker_1	144.200	144.452	0.252	[c(io)è]
speaker_2	2.680	4.980	2.300	sì no [l'università è un po'] più in città
speaker_2	4.993	5.700	0.707	[x tu]tto
speaker_2	6.950	7.880	0.930	[di: in] capitale
speaker_2	8.845	9.185	0.340	[(però)]
speaker_2	13.840	15.610	1.770	°vabbè adesso faccio finire°
speaker_2	17.430	19.380	1.950	xxxxxx
speaker_2	27.125	31.425	4.300	[la capit]ale è molto grande e:h trecentosei virgola quattro e:h
speaker_2	31.699	33.262	1.563	chilometri quadra[ti]
speaker_2	33.605	33.840	0.235	[in]
speaker_2	34.774	35.406	0.632	e:h
speaker_2	35.599	37.216	1.617	quattordici: milioni
speaker_2	37.268	38.944	1.676	[qu]attordici punto quattro milio[ni]
speaker_2	41.496	45.000	3.504	dai trecen[toci]nquantamila ma devo essere quanto grande bologna
speaker_2	52.255	55.120	2.865	[eh guarda che bolo][gna è] centoqua- centoquaran[ta]
speaker_2	55.548	59.488	3.940	[cen]toquaranta virgola nove  chilometri quadrati che se parliamo fino a
speaker_2	60.016	61.008	0.992	da: m:h
speaker_2	61.628	62.524	0.896	dov'è di:
speaker_2	62.672	63.276	0.604	pilastro
speaker_2	63.848	65.900	2.052	fino a: di: m:h
speaker_2	67.004	67.296	0.292	[sì]
speaker_2	67.448	69.216	1.768	sì propri[o sì ca]salecchio
speaker_2	69.720	71.388	1.668	[sì proprio] il quadrato di:
speaker_2	71.480	73.112	1.632	dentro: c'ha proprio quelle che l-
speaker_2	73.768	76.144	2.376	mh quelle che comune di bologna (,) esempio
