Subtitle-Tier	0.000	7.620	7.620	bene (.) allora (.) intanto (.) ero curiosa di sapere da quanto tempo c'è questo negozio perché
Subtitle-Tier	7.800	11.540	3.740	io sono di qui e frequento un po' questa zona ma non l'avevo mai visto
Subtitle-Tier	12.530	13.250	0.720	[strana]mente
Subtitle-Tier	16.220	17.920	1.700	ok [Quindi non è nuovo]
Subtitle-Tier	28.300	28.600	0.300	ok
Subtitle-Tier	33.680	34.480	0.800	mh mh ok
Subtitle-Tier	34.860	43.050	8.190	m:h noi siamo venuti qui a chiedere a te la disponibilità perché il- l-la verità è che siamo andati alla copisteria di via del guasto
Subtitle-Tier	43.540	44.040	0.500	a chiedere
Subtitle-Tier	44.340	47.090	2.750	e i ragazzi ci hanno detto che dovremmo assolutamente venire da te
Subtitle-Tier	56.110	56.520	0.410	[mh]
Subtitle-Tier	59.310	64.440	5.130	[ok quindi] forse forse il problema era quello [non] abbiamo capito se erano preoccupati perché
Subtitle-Tier	71.130	71.620	0.490	[mh mh]
Subtitle-Tier	79.270	79.730	0.460	[mh mh]
Subtitle-Tier	80.280	80.700	0.420	[mh mh]
Subtitle-Tier	81.600	82.730	1.130	[mh mh sì forse]
Subtitle-Tier	84.430	85.640	1.210	forse è stato per [quello]
Subtitle-Tier	85.970	88.150	2.180	e: stamattina noi siamo andate in
Subtitle-Tier	89.460	93.200	3.740	[prati]camente tutti i negozi di via san vitale [a chiedere]
Subtitle-Tier	99.230	99.720	0.490	[mh mh mh]
Subtitle-Tier	99.960	100.620	0.660	infatti sì
Subtitle-Tier	100.620	103.180	2.560	quindi vabbè ma noi [abbiamo provato ovviamente]
Subtitle-Tier	103.430	109.180	5.750	[em:h invece] (.) tu vivi in italia da sempre? da alcuni anni?
Subtitle-Tier	113.630	117.980	4.350	okay okay beh comun[que] eh parli beni- parli be[nissimo]
Subtitle-Tier	123.500	126.230	2.730	mh ma (.) hai studiato da sol[o:]
Subtitle-Tier	130.620	131.220	0.600	ah ok
Subtitle-Tier	131.220	132.960	1.740	quindi sei- sei giovanissimo
Subtitle-Tier	134.090	138.760	4.670	giovanissimo perché io (.) non voglio chiedere [l'età perché non]
Subtitle-Tier	139.350	141.520	2.170	[però] sei andato a scuola qui quindi
Subtitle-Tier	142.200	143.020	0.820	che scuola hai fatto
Subtitle-Tier	143.160	145.730	2.570	perché anch'io sono andata a scuola qui un po' di anni fa ma
Subtitle-Tier	150.560	150.980	0.420	okay
Subtitle-Tier	159.540	159.860	0.320	ok
Subtitle-Tier	161.280	161.600	0.320	mh mh
