Subtitle-Tier	2.040	3.140	1.100	no no no è vero
Subtitle-Tier	13.362	14.444	1.082	[nella padella]
Subtitle-Tier	49.555	50.719	1.164	uh [xxxx]
Subtitle-Tier	53.174	53.943	0.769	stronzo
Subtitle-Tier	103.716	105.860	2.144	in generale: per una giornata:
Subtitle-Tier	105.960	107.960	2.000	c'è stato tanto cibo un po' chiatto
Subtitle-Tier	109.647	110.900	1.253	[eh lo so pe][rò:]
Subtitle-Tier	116.021	117.453	1.432	tra [un paio di anni] ((ride))
Subtitle-Tier	122.360	124.137	1.777	avete mangiato l'insalata ieri eh
Subtitle-Tier	128.120	129.768	1.648	no non mi guardare così che ho detto?
Subtitle-Tier	133.200	134.500	1.300	di formaggio e di sa[lame
Subtitle-Tier	134.542	135.537	0.995	(me l'ha] d[etto)]
Subtitle-Tier	137.274	140.926	3.652	[va be'] però x non è che ha esaggerato sono degli affettati con l'insalata
Subtitle-Tier	140.942	142.016	1.074	c(io)è un pranzo:
Subtitle-Tier	142.174	143.511	1.337	[(secondo me) non] trop[po:]
Subtitle-Tier	168.089	168.279	0.190	mh
Subtitle-Tier	171.094	172.247	1.153	xxxxxxx
Subtitle-Tier	174.020	175.679	1.659	[no] secondo me la carota non ci stava bene
Subtitle-Tier	176.637	176.789	0.152	sì?
Subtitle-Tier	177.500	180.340	2.840	no comunque no per me è un pranzo [standard]
Subtitle-Tier	180.705	181.105	0.400	no
Subtitle-Tier	186.158	186.421	0.263	ah
Subtitle-Tier	186.694	187.505	0.811	[questo xxx]
Subtitle-Tier	188.853	191.640	2.787	[va be'] però comunque in generale state un pochino:
Subtitle-Tier	191.647	192.937	1.290	dando alla pazza gioia eh
Subtitle-Tier	208.805	210.305	1.500	però tipo ieri avete mangiato le [xxx]
Subtitle-Tier	214.737	215.405	0.668	xxxx
Subtitle-Tier	253.360	254.868	1.508	no anche perché mi deve venire il ciclo
Subtitle-Tier	254.900	256.510	1.610	mi metto a piangere se litigate
Subtitle-Tier	260.389	262.232	1.843	aspetta xxxxxx digeriamo
Subtitle-Tier	263.540	265.363	1.823	va bene mi puoi portare anche il mio cellula-
Subtitle-Tier	265.500	268.200	2.700	ah stai qua va be'
Subtitle-Tier	269.500	270.640	1.140	no era giusto che andavi in coscienza
Subtitle-Tier	306.800	307.620	0.820	queste storie
