Subtitle-Tier	0.000	11.540	11.540	bene allora intanto ero curiosa di sapere da quanto tempo c'è questo negozio perché io sono di qui e frequento un po' questa zona ma non l'avevo mai visto
Subtitle-Tier	12.502	13.167	0.665	[straname]nte
Subtitle-Tier	16.220	17.804	1.584	ok [quindi non è nuovo]
Subtitle-Tier	28.300	28.731	0.431	ok
Subtitle-Tier	33.680	34.408	0.728	mhmh ok
Subtitle-Tier	34.863	35.582	0.719	mhm:h
Subtitle-Tier	36.066	43.139	7.073	noi siamo venuti qui a chiedere a te la disponibilità perché il la verità è che siamo andati alla copisteria di via del guasto a chiedere e i ragazzi ci hanno detto che dovremmo assolutamente
Subtitle-Tier	43.508	44.127	0.619	a chiedere
Subtitle-Tier	44.312	47.060	2.748	[e i ra]gazzi ci hanno detto che dovevamo assolutamente venire da te
Subtitle-Tier	59.335	61.640	2.305	[ok quindi] forse forse il problema era quello
Subtitle-Tier	61.706	64.615	2.909	[non] non abbiamo capito se erano preoccupati perché
Subtitle-Tier	71.310	71.638	0.328	[mhmh]
Subtitle-Tier	81.792	82.062	0.270	mhmh
Subtitle-Tier	82.135	82.749	0.614	sì forse
Subtitle-Tier	84.406	85.502	1.096	[forse] è stato per quell[o]
Subtitle-Tier	85.947	88.171	2.224	e stamattina noi siamo andate in
Subtitle-Tier	89.645	92.166	2.521	praticamente tutti i negozi di via san vitale
Subtitle-Tier	92.515	93.279	0.764	[a chiedere]
Subtitle-Tier	99.225	99.514	0.289	[mh]mh
Subtitle-Tier	99.634	99.780	0.146	mh
Subtitle-Tier	100.053	103.180	3.127	infatti sì quindi >vabbè< ma noi abbiamo provato [ovviamente]
Subtitle-Tier	103.324	103.657	0.333	[eh]
Subtitle-Tier	104.251	109.180	4.929	ma invece tu vivi in italia da sempre da alcuni anni?
Subtitle-Tier	113.502	113.818	0.316	[okay]
Subtitle-Tier	114.139	114.278	0.139	okay
Subtitle-Tier	115.008	118.159	3.151	beh comunqu[e] parli ben- parli benissimo
Subtitle-Tier	123.500	126.099	2.599	mh ma hai studiato da solo:
Subtitle-Tier	130.620	133.092	2.472	a:h ok quindi sei sei giovanissim[o]
Subtitle-Tier	133.901	138.760	4.859	giovanissimo perché io (.) no- non voglio chiedere [l'età] che sta perché non
Subtitle-Tier	139.379	141.669	2.290	[però e] sei andato a scuola qui quindi
Subtitle-Tier	142.200	143.020	0.820	che scuola hai fatto?
Subtitle-Tier	143.160	145.730	2.570	perché anch'io sono andata a scuola qui un po' di anni fa ma
Subtitle-Tier	150.560	150.980	0.420	ok
Subtitle-Tier	159.593	159.895	0.302	ok
Subtitle-Tier	164.138	164.407	0.269	[mhmh]
Subtitle-Tier	164.440	166.280	1.840	okay e che indirizzo ha che non lo so?
Subtitle-Tier	172.128	173.105	0.977	okay [okay]
Subtitle-Tier	173.460	174.002	0.542	[okay okay]
Subtitle-Tier	174.080	174.660	0.580	ho capito
Subtitle-Tier	175.040	177.460	2.420	e [che] che cosa si studia al mh vellozzi?
Subtitle-Tier	177.542	177.951	0.409	tecnico?
Subtitle-Tier	178.411	178.801	0.390	e:h
Subtitle-Tier	179.945	182.167	2.222	elettrica elettroni[ca informatica]
Subtitle-Tier	188.918	189.688	0.770	[mhmh] okay
Subtitle-Tier	192.226	195.428	3.202	[mhmh]mh e quando hai finito di studiare sei venuto a lavorare: [subi-]
Subtitle-Tier	217.900	217.960	0.060	sì sì sì
Subtitle-Tier	218.600	221.820	3.220	e quindi vivere a bologna ti piace
Subtitle-Tier	229.500	230.560	1.060	ce lo stanno dicendo tu
Subtitle-Tier	283.860	285.080	1.220	sì è possibile sì sì
Subtitle-Tier	285.080	288.060	2.980	non so se tu hai avuto problemi a trovare casa perché anche lei
Subtitle-Tier	293.920	294.940	1.020	e c'è stato qualche
Subtitle-Tier	302.440	303.080	0.640	che è l'unico modo
Subtitle-Tier	304.100	304.840	0.740	sì sì
Subtitle-Tier	343.780	344.080	0.300	ok
Subtitle-Tier	354.280	355.690	1.410	ma ma così tanto
Subtitle-Tier	364.800	367.020	2.220	quindi come ti sposti per venire
Subtitle-Tier	367.200	368.080	0.880	comunque in macchina
Subtitle-Tier	369.840	370.080	0.240	alla fine
Subtitle-Tier	380.440	383.540	3.100	però se prendi la macchina come fai qui a parcheggiare in centro
Subtitle-Tier	391.780	396.110	4.330	cioè quindi c'è tipo un abbonamento e puoi si entrare in centro con la macchina si
Subtitle-Tier	396.110	396.720	0.610	apparcheggiare
Subtitle-Tier	404.690	406.190	1.500	già puoi già entrare
Subtitle-Tier	420.500	422.200	1.700	sì sì sì io non ho la macchina perché
Subtitle-Tier	428.820	431.660	2.840	però alla fine la soluzione migliore è venire in macchina comunque
Subtitle-Tier	437.540	439.500	1.960	almeno c'è diciamo
Subtitle-Tier	466.820	470.420	3.600	ma è cambiata con bologna 30 o ci voleva lo stesso un'ora prima
Subtitle-Tier	495.900	496.520	0.620	sì sì sì
Subtitle-Tier	496.520	498.700	2.180	ma ho sentito molte lamenti
Subtitle-Tier	500.160	502.800	2.640	hanno fatto anche delle proteste degli
Subtitle-Tier	516.960	518.690	1.730	no no no certamente
Subtitle-Tier	551.540	553.720	2.180	sì sì sì devono riuscire a consegnare
Subtitle-Tier	555.100	560.420	5.320	ma in valsamo già si vive abbastanza bene a parte dico la distanza
Subtitle-Tier	560.920	563.480	2.560	come è abbastanza tranquilla perché non è una zona che conosco
Subtitle-Tier	566.660	571.420	4.760	non so proprio come è fatta è una zona industriale una zona
Subtitle-Tier	588.820	591.080	2.260	ok quindi forse si è un po' popolato anche
Subtitle-Tier-1	11.820	12.960	1.140	no eh non [è così]
Subtitle-Tier-1	13.300	15.920	2.620	questo negozio è già da 22 anni
Subtitle-Tier-1	16.599	18.003	1.404	[sono qui da sei an]ni
