Subtitle-Tier	0.000	0.820	0.820	per quattro?
Subtitle-Tier	5.400	7.940	2.540	eh [vabbè ma] perché quello il padre se ne mangia assai io so
Subtitle-Tier	11.115	11.413	0.298	eh
Subtitle-Tier	18.015	20.035	2.020	[vabbè] grazie *co settecento grammi di pasta
Subtitle-Tier	28.990	29.780	0.790	e lo stona
Subtitle-Tier	34.290	34.820	0.530	[no:]
Subtitle-Tier	35.530	36.225	0.695	(che bravo)
Subtitle-Tier	40.120	42.590	2.470	sorry: te le rifaccio prima che te ne vai
Subtitle-Tier	54.760	55.200	0.440	va bene
Subtitle-Tier	62.280	64.690	2.410	eh ma [l'altra è metà] perchè [metà] si deve tagliare
Subtitle-Tier	65.650	67.020	1.370	[il ghiaccio là si è: eh]
Subtitle-Tier	87.000	87.520	0.520	olè
Subtitle-Tier	95.560	99.020	3.460	grazie gra- me lo ricorderò a vita: sappiate che non si replicherà mai più
Subtitle-Tier	100.680	106.560	5.880	no perché poi: io invece e:h adoro i- come mangiano in ospedale praticamente fabiana me lo dice sempre
Subtitle-Tier	106.900	108.020	1.120	adoro senza sale:,
Subtitle-Tier	108.625	112.695	4.070	 cioè meno sale c'è e più mi piace, senza olio, senza niente cioè meno condimento è
Subtitle-Tier	113.335	113.609	0.274	[x]
Subtitle-Tier	114.720	116.000	1.280	[no no] sì sì questo sì
Subtitle-Tier	118.240	119.700	1.460	no ci sono cose e cose
Subtitle-Tier	120.160	123.340	3.180	però tipo la pasta io la sto mangiando quasi completamente senza sale
Subtitle-Tier	126.020	130.880	4.860	lo so ma mi sono abituata al sapore ormai pure quando ci metti un pizzico di sale io la sento salatissima
Subtitle-Tier	132.690	133.080	0.390	no:
Subtitle-Tier	134.460	134.900	0.440	m:h
Subtitle-Tier	136.620	139.630	3.010	eh lo so però: non non mi sono abituata non so perché
Subtitle-Tier	142.730	145.320	2.590	eh infatti che problemi ho? ditemelo voi
Subtitle-Tier	147.980	149.500	1.520	ma no veramente tantissimi
Subtitle-Tier	159.140	160.060	0.920	[è illega]le:
Subtitle-Tier	161.000	167.970	6.970	lo so ma ti- vi giuro che io sento ormai sempre salato pure se ci metti un pizzico io non ce faccio a mangiarla non so quante volte ho litigato con mamma
Subtitle-Tier	170.180	172.550	2.370	perché la sento oggettivamente salata
Subtitle-Tier	179.315	179.750	0.435	[io no]
Subtitle-Tier	184.700	187.740	3.040	[senti] non so se già le hai assaggiate ma: a me fanno schifo *ste cose
Subtitle-Tier	193.130	196.920	3.790	[no: no: so]no brutte proprio *amò sono: sotto aceto no sott' olio
Subtitle-Tier	198.180	199.050	0.870	no *so bruttissime
Subtitle-Tier	201.320	203.100	1.780	lo so ma non mi piacciono: ((ride))
Subtitle-Tier	211.170	211.547	0.377	[e:h]
Subtitle-Tier	212.840	214.060	1.220	sono (.) m:h di zenzero?
Subtitle-Tier	214.770	216.080	1.310	no zenzero non saprei
Subtitle-Tier	222.180	223.460	1.280	[sì sono bru]tte:
Subtitle-Tier	226.565	227.300	0.735	e:h [io:]
Subtitle-Tier	228.980	230.140	1.160	è un [po'] uno spreco:
Subtitle-Tier	235.760	237.220	1.460	eh sono bruttissime:
Subtitle-Tier	244.645	245.037	0.392	mh
Subtitle-Tier	246.700	250.360	3.660	no ma ce ne sono delle marche in barattolo che sono buone ma queste sono proprio brutte
Subtitle-Tier	250.775	251.132	0.357	[x]
Subtitle-Tier	253.810	254.299	0.489	[x]
Subtitle-Tier	256.420	257.740	1.320	e com'è mamma me le ha comprate?
Subtitle-Tier	258.515	259.709	1.194	((ride))
Subtitle-Tier	259.910	261.977	2.067	[scusa?] (( ride)) infatti
Subtitle-Tier	264.530	265.449	0.919	ma: scusami ((ride))
Subtitle-Tier	270.870	272.660	1.790	sì però: in genere: ((ride))
Subtitle-Tier	273.140	274.020	0.880	[per il pane]
Subtitle-Tier	274.780	275.480	0.700	[perchè:]
Subtitle-Tier	276.910	280.531	3.621	no sul pane abbiamo i vizi ma su tutto il resto no siamo abbastanza: [(cheap)]
Subtitle-Tier	282.835	283.646	0.811	[è] buonissimo
Subtitle-Tier	292.020	293.420	1.400	[pure secondo me lo sai?]
Subtitle-Tier	304.460	308.080	3.620	io trovo sempre e solo lei in realtà pensavo fosse [l'unica (.) commessa]
Subtitle-Tier	312.080	312.780	0.700	è vero
Subtitle-Tier	315.880	316.330	0.450	[no:?]
Subtitle-Tier	317.885	319.850	1.965	[ah vero] giusto [x]
Subtitle-Tier	322.340	323.235	0.895	no è vero x
Subtitle-Tier	337.370	338.380	1.010	[te lo portava]
Subtitle-Tier	339.020	339.780	0.760	[giustamente]
Subtitle-Tier	341.560	343.400	1.840	ma quindi non le apriamo quello di roberto?
Subtitle-Tier	345.160	345.541	0.381	[x]
Subtitle-Tier	348.610	349.409	0.799	[no:]
Subtitle-Tier	351.740	352.228	0.488	[papà]
Subtitle-Tier	355.550	356.870	1.320	sei un genio [del male eh]
Subtitle-Tier	360.620	363.470	2.850	[*amò io le metto nel mobile quella non se ne accorge] nemmeno
Subtitle-Tier	372.710	373.090	0.380	no
Subtitle-Tier	376.430	379.220	2.790	[ha tan]te: qualità ma: queste cose: si soccia
Subtitle-Tier	402.660	406.830	4.170	è un po' impressionante quando passa la gente e parla sembra che stiano incortati di mar[co]
Subtitle-Tier	409.470	413.000	3.530	[tan tan ta:n]
Subtitle-Tier	420.620	422.100	1.480	vabbè io la metto da quest'altro lato
Subtitle-Tier	425.710	426.096	0.386	x
Subtitle-Tier	456.980	458.380	1.400	perchè che ci mettono [scusa?]
Subtitle-Tier	464.980	466.000	1.020	perchè che si fa: scusa
Subtitle-Tier	507.900	509.780	1.880	sono però più convinto di essere vegana
Subtitle-Tier	514.840	516.900	2.060	ma secondo me ne paesi asiatici
Subtitle-Tier	528.520	530.520	2.000	non sono più in grado di usarla
Subtitle-Tier	533.740	537.880	4.140	no il tofu è tutto bene ma non è proprio un super alimento
Subtitle-Tier	542.980	544.200	1.220	cucinato bene intendi
Subtitle-Tier	546.100	549.000	2.900	thank you
Subtitle-Tier	550.660	553.060	2.400	è proprio un'altra cosa
Subtitle-Tier	553.440	555.620	2.180	un po' esagerando
Subtitle-Tier	562.620	564.880	2.260	ma no già l'odore è diverso
Subtitle-Tier	570.020	570.280	0.260	no
Subtitle-Tier	578.800	580.160	1.360	è nostra vita proprio
Subtitle-Tier	580.980	584.200	3.220	sono sempre così piccanti
Subtitle-Tier	587.680	590.440	2.760	da morire
Subtitle-Tier	590.440	592.820	2.380	eccolo là
Subtitle-Tier	592.820	594.380	1.560	eccolo là
Subtitle-Tier	594.380	595.480	1.100	è un po' d'acqua
Subtitle-Tier-1	3.000	5.280	2.280	no un chilo settecento grammi di pasta
Subtitle-Tier-1	5.580	6.050	0.470	[con due]
Subtitle-Tier-1	8.080	11.080	3.000	il padre va e ne mangia: ne mangia una scodella di insalata
Subtitle-Tier-1	13.980	17.730	3.750	con due vasetti del pesto quello là barilla:
