PKP126	331.332	333.922	2.590	secondo me anche [la col~] del condire a me è stato sbagliato
PKP126	335.321	338.241	2.920	perché (.) quando ci metto poco troppo poco olio e quindi non si ammorbidiscono
PKP126	344.402	345.663	1.261	ma tendo a essere un po::'
PKP126	348.786	349.607	0.821	come si dice::
PKP126	350.601	352.005	1.404	restio nell'utilizzare troppo olio
PKP126	356.394	356.625	0.231	eh
PKP126	357.394	360.105	2.711	non si di~ ((ride)) effettivamente [da come ho cucinato stasera] ((ride))
PKP126	360.404	361.017	0.613	non si direbbe
PKP126	361.292	361.443	0.151	però
PKP126	362.784	363.598	0.814	°non glielo dire a alberto°
PKP126	368.514	369.205	0.691	tra noi due ((ride))
PKP126	376.554	376.859	0.305	sì?
PKP126	382.535	383.016	0.481	((ride))
PKP126	384.417	385.036	0.619	no: io
PKP126	386.360	387.224	0.864	ho messo un po' troppo olio
PKP126	387.451	389.449	1.998	>infatti< i primi: sono venuti un po' fritti
PKP126	389.760	390.297	0.537	gli altri no
PKP126	391.727	392.431	0.704	però sono buoni no?
PKP126	393.034	393.513	0.479	°ti pia[cciono°?]
PKP126	395.007	396.453	1.446	no [non mariarita style]
PKP126	396.622	397.282	0.660	un po' meno
PKP126	399.480	399.759	0.279	e:h
PKP126	400.849	402.007	1.158	a me fece pau:ra te lo giuro
PKP126	405.399	406.099	0.700	luciana e mariarita
PKP126	408.807	408.997	0.190	m:h
PKP126	409.642	410.454	0.812	quello che ci diede tua mamma
PKP126	413.053	415.416	2.363	IO e luciana ce lo facemmo sulla piastra:: arrostito
PKP126	416.079	419.193	3.114	mariarita e alberto dissero che se lo volevano fare:: con un po' di o::lio robe
PKP126	419.977	423.832	3.855	ma (.) dissi okay io faccio quello sulla piastra mary tu fai: quello lì: tuo
PKP126	424.522	425.607	1.085	amo' (.) prese l'olio
PKP126	427.164	428.224	1.060	hai presente come l'ho messo io oggi?
PKP126	428.707	429.426	0.719	due volte
PKP126	429.552	430.926	1.374	quello [OLIO D'OLIVA]
PKP126	431.224	433.301	2.077	per fare <quattro fettine di petto di pollo>
PKP126	434.414	434.539	0.125	[io]
PKP126	434.951	436.377	1.426	[io sconvol]to infatti
PKP126	441.440	442.215	0.775	>non lo so io non l'ho mangiato<
PKP126	469.083	470.508	1.425	[raga' prend]o l'ultimo:: co~
PKP126	480.034	480.666	0.632	no infatti
PKP126	482.785	483.904	1.119	io rimasi dissi AH
PKP126	485.334	487.523	2.189	così tanto olio? però non dissi [niente perché se no sì::]
PKP126	488.630	489.187	0.557	magari sai
PKP126	490.851	492.208	1.357	poteva: (.) prendersela
PKP126	494.656	495.308	0.652	((ride))
PKP126	503.882	504.343	0.461	in GENERALE
PKP126	504.837	505.803	0.966	ha ragione come cosa
PKP126	506.501	507.190	0.689	ho notato
PKP126	507.775	509.580	1.805	stando:: in quarantena con mia mamma
PKP126	510.056	511.857	1.801	che consuma una bottiglia d'olio a settimana
PKP126	512.501	515.767	3.266	che effettivamente le robe sono buone perché (.) usa tanto olio PERò
PKP126	516.093	516.784	0.691	c'è un limite
PKP126	516.843	520.015	3.172	cioè [secondo me] lei lo sorpassa questo limite mia mamma usa olio
PKP126	520.690	523.363	2.673	e in più di quanto io lo uso di quando cucino io però
PKP126	523.928	526.195	2.267	comunque sempre con oculatezza cioè non::
PKP126	526.508	527.048	0.540	[non esagera]
PKP126	530.676	531.338	0.662	ma no dai
PKP126	532.732	534.042	1.310	vuoi quelle là della mamma di alberto?
PKP126	536.418	538.221	1.803	eh sì: e queste come le usiamo poi
PKP126	541.090	542.451	1.361	ma sono mangiabili da:i
PKP126	545.733	546.322	0.589	ma un PO'
PKP126	550.869	552.079	1.210	comunque che stavi dicendo albi
PKP126	559.406	559.735	0.329	ah [sì]
PKP126	559.985	561.430	1.445	[quattro di noi:] grassi
PKP126	561.585	563.619	2.034	più bra~ x a pranzo anche: sei di noi
PKP126	563.955	564.764	0.809	[marina e claudino]
PKP126	566.971	567.176	0.205	sì
PKP126	567.949	568.096	0.147	x
PKP126	570.835	573.008	2.173	xx ovviamente l'olio serve per qualsiasi cosa
PKP126	638.950	639.255	0.305	[marò]
PKP126	647.392	647.765	0.373	e:h
PKP126	649.187	649.356	0.169	m:h
PKP126	650.490	651.547	1.057	>sai che possiamo [fare]<?
PKP126	652.631	655.006	2.375	con questa zucchinona gigante che tengo (.) la vogliamo arrostire?
PKP126	655.166	656.337	1.171	ADESSO tipo
PKP126	656.506	658.139	1.633	cioè non ce la mangiamo adesso però
PKP126	658.354	659.357	1.003	lo facciamo per domani magari
PKP126	662.786	664.016	1.230	amo' erano DUE zucchino[ne]
PKP126	664.622	666.524	1.902	una l'ho fatta (.) l'altra::
PKP126	669.417	673.627	4.210	[p]erché nel frigo:: [stava troppo: forte se:]: ì m: il ghiaccio l'ha tipo un po: m::h
PKP126	674.418	676.430	2.012	disturbata diciamo così non so [co]me dire m::h
PKP126	676.859	678.494	1.635	cioè si è [fa]tta tipo molla, [strana]
PKP126	680.002	681.853	1.851	eh ma si è fatta molla [strana da un lato]
PKP126	682.769	684.459	1.690	bra~ tipo forse una bruciatura da: gelo
PKP126	695.413	699.523	4.110	davvero do~ dovresti essere contenta è il primo: complimento da qua~ che hai cucinato qualcosa tu
PKP126	703.578	704.345	0.767	((ride))
PKP126	717.442	719.164	1.722	questo sale l'ho pre so [perché] me l'hai chiesto tu eh però
PKP126	719.453	719.795	0.342	[xx]
PKP126	721.377	721.909	0.532	più o meno
PKP126	728.128	728.430	0.302	m:h
PKP126	729.422	730.536	1.114	non fa schifo la pasta senza sa~?
PKP126	735.631	737.392	1.761	cioè non metti proprio (.) il sale nell'acqu[a]?
PKP126	739.822	740.755	0.933	[che schi]fo amo'
PKP126	747.113	747.681	0.568	((ride))
PKP126	751.359	751.800	0.441	tanti
PKP126	753.541	754.122	0.581	((ride))
PKP126	755.012	755.441	0.429	ops
PKP126	762.950	763.620	0.670	[es]at[to]
PKP126	782.877	785.508	2.631	io: non particolarme~ [mangiati un po'] di queste melanzanette
PKP126	788.878	789.837	0.959	[eh amo' sono finite]
PKP126	796.635	797.778	1.143	non sono quelle della mamma
PKP126	797.998	798.756	0.758	ma sono buone
PKP126	802.044	802.672	0.628	è vero (.) però
PKP126	803.772	804.248	0.476	ROSA
PKP126	804.505	807.727	3.222	#sanna cunsuma' se fai questa cattiva [pubblicità ALBERTO NON SE LE MANGIA] eh
PKP126	812.713	812.913	0.200	Sì
PKP126	813.573	815.209	1.636	anche a me piacciono soltanto quelle della mamma di roberto
PKP126	818.778	819.299	0.521	ma no:
PKP126	823.069	824.385	1.316	per me è come rosanna sanno di aceto
PKP126	826.913	827.605	0.692	[le dobbiamo BUTTARE?]
PKP126	828.479	830.635	2.156	che dite le buttiamo e com~ e apriamo quelle là della mamma di ALBERTO?
PKP126	831.419	832.278	0.859	[che ne pensa]te?
PKP126	833.827	834.099	0.272	[eh]
PKP126	835.844	838.229	2.385	eh lo so raga' però pure io [(le sto mangiando) per forza]
PKP126	855.062	858.308	3.246	vabbè [queste so]no (.) d'amico in teoria dovrebb~ le x cioè è una marca buona] costa
PKP126	862.177	863.286	1.109	((ride))
PKP126	866.745	869.116	2.371	>infatti quando luciana le ha portate< che non erano emme di ho detto oh oh
PKP126	869.516	869.891	0.375	[xx]
PKP126	870.413	871.204	0.791	qualcosa non va
PKP126	877.721	879.110	1.389	mi [mangio un altro] di: questa vai
PKP126	886.325	887.636	1.311	[m:]:h [buono]
PKP126	891.049	891.408	0.359	è vero
PKP126	899.045	899.662	0.617	[pa~ michele]
PKP126	899.954	900.553	0.599	la panetteria
PKP126	908.683	908.916	0.233	perché?
PKP126	914.755	915.625	0.870	((ride))
PKP126	918.883	919.648	0.765	io non l'ho mai vista
PKP126	920.409	920.789	0.380	vabbè [pe~]
PKP126	921.040	923.186	2.146	e non ci sto da sei mesi raga e:[:h]
PKP126	928.168	931.934	3.766	poi anche quando stavo qua sei mesi fa (.) non andavo io a fare la spesa devo ammetere quindi
PKP126	934.159	934.602	0.443	in più
PKP126	934.959	935.450	0.491	in realtà
PKP126	935.778	936.810	1.032	ancora AGGIUNGENDO
PKP126	937.657	943.994	6.337	e:::h non compro pane noi no~ quando stavamo qua non compravamo pane perché zio daniele ce lo porta[va che lavora]va nel [panetti]::~
PKP126	944.499	944.707	0.208	xx
PKP126	945.274	946.068	0.794	come si dice panettificio?
PKP126	953.828	954.128	0.300	AMò
PKP126	954.497	957.223	2.726	e riportagliele a tua mamma siccome le ha comprate vuol dire [che a lei le pia]cciono
PKP126	957.651	960.089	2.438	((ride))
PKP126	960.758	964.184	3.426	[Sì FACCIAMO FI]NTA CHE:: cioè dici mamma matteo ha detto che non se le mangiava
PKP126	964.504	966.573	2.069	ma s~ [se l'ha comprate vuol dire che le piacciono]
PKP126	966.914	967.657	0.743	bra ((ride)) non se ne acco~
PKP126	968.356	969.481	1.125	>mettile in frigo perché sono aperte<
PKP126	1012.573	1017.544	4.971	adesso preparatevi ad avere un orgasmo perché queste melanzane (.) sono (.) spettacolari
PKP126	1017.899	1019.349	1.450	io ho portato anche un fazzoletto
PKP126	1019.868	1020.774	0.906	perché farò una cosa
PKP126	1021.273	1022.207	0.934	non ortodossa ma
PKP126	1022.739	1024.949	2.210	devo togliermi questo olio acetoso [di ques]te
PKP126	1026.823	1030.092	3.269	e::h a me era: abbastanza perché sono grasso e ne avevo messe comunque tante
PKP126	1040.810	1042.577	1.767	no: io non ce la farei devo ammettere
PKP126	1042.922	1043.913	0.991	vegetariano forse sì
PKP126	1044.406	1045.210	0.804	ma vegano no
PKP126	1045.581	1046.818	1.237	a me il formaggio piace assai
PKP126	1052.094	1055.832	3.738	ma ma anche vegetariano sarebbe molto difficile [MAGARI] lo farei ma sarebbe difficile
PKP126	1059.627	1060.154	0.527	in che senso?
PKP126	1064.288	1069.113	4.825	>ma chi< no no ormai è solamente caglio: finto che utilizzano quasi nes[suno utili]zza quello vero sì:
PKP126	1069.579	1069.868	0.289	[anche]
PKP126	1071.270	1075.073	3.803	il caglio sarebbe: praticamente un fermento che nasce nel:
PKP126	1075.867	1079.954	4.087	[non mi ricordo se]: intestino[:: o stomaco] delle pecore
PKP126	1080.885	1083.331	2.446	infatti così hanno scoperto il:: il formaggio
PKP126	1083.717	1088.972	5.255	perché per conservare il:: il latte lo rie~ lo mettevano nel e:hm
PKP126	1089.872	1090.950	1.078	nell'intestino mi pare
PKP126	1091.175	1093.064	1.889	delle:: capre, pecore
PKP126	1093.152	1093.721	0.569	[di bovi]ni
PKP126	1094.084	1094.556	0.472	di ovini
PKP126	1094.947	1096.659	1.712	e:::h
PKP126	1097.026	1104.135	7.109	e quindi x praticamente questa sostanza che è il caglio che è questa sostanza che è il caglio che nell'intestino sti animaletti
PKP126	1104.805	1109.614	4.809	il l:atte diventava formaggio quindi così è nata la produzione di formaggio poi ovviamente
PKP126	1111.051	1112.923	1.872	non riesco ad aprire questo baratt[olo (grazie)]
PKP126	1116.698	1118.200	1.502	((ride))
PKP126	1123.209	1124.377	1.168	[è fatto con la soia] no?
PKP126	1127.184	1127.371	0.187	eh
PKP126	1130.252	1133.313	3.061	sì ma perché loro producono tanta soia quindi: [qualcosa de~]
PKP126	1133.857	1134.098	0.241	eh
PKP126	1134.524	1135.880	1.356	devi capire come usarla eh
PKP126	1142.008	1143.953	1.945	[se]condo me <f[atto b]ene>
PKP126	1144.995	1145.848	0.853	aspe' che ti:
PKP126	1146.553	1146.942	0.389	°te le me~°
PKP126	1148.577	1150.255	1.678	EH Sì scusami intendo quello
PKP126	1153.485	1155.693	2.208	ma poi guarda come sono:: (.) [tante x]
PKP126	1156.428	1156.658	0.230	sì
PKP126	1159.754	1164.926	5.172	e::h io perché ques~ sono molto scostumato con questo tipo di melanzane me mangio tutte se non me le togli dava~
PKP126	1172.098	1173.893	1.795	no ma ma tu non l'hai mai mangiate queste della mamma di albi?
PKP126	1174.633	1176.548	1.915	ua a me piacciono tanto perché sono super::
PKP126	1176.868	1179.266	2.398	resistenti al: alla masticamento ((ride))
PKP126	1186.777	1186.916	0.139	sì
PKP126	1196.639	1197.894	1.255	((tossisce))
PKP126	1199.891	1200.253	0.362	[°grazie°]
PKP126	1201.216	1202.044	0.828	[xxx]
PKP126	1202.308	1202.602	0.294	il vino
PKP126	1203.607	1203.803	0.196	NO
PKP126	1206.868	1207.921	1.053	piccante non è un problema per me
PKP126	1208.143	1209.136	0.993	è che mi esc~ [me cioè]
PKP126	1209.517	1211.454	1.937	un semino di piccante mi è andato proprio in gola e mi ha
PKP126	1213.471	1213.861	0.390	fatto
PKP126	1214.322	1214.927	0.605	xxxx
PKP126	1221.405	1224.361	2.956	[beh perché cioè se pe~ per gusto] non gli pia[ce qual è] il loro problema
PKP126	1245.073	1247.359	2.286	vabbè la pizza non ho conosciuto nessuno che non gli piace lo sai io?
PKP126	1248.696	1249.049	0.353	l'unica
PKP126	1249.396	1251.842	2.446	chiara che non si mangia quella là con la mozzarella però
PKP126	1253.339	1254.277	0.938	la pizza se la mangiava
PKP126	1263.421	1266.281	2.860	sì: però anche meno mi ricordo quella volta da sorbillo che pareva
PKP126	1267.447	1267.665	0.218	cioè
PKP126	1268.159	1270.627	2.468	<okay sì sono d'accordo non ti piace però>
PKP126	1270.822	1271.944	1.122	non è che [stai mangiando]
PKP126	1272.829	1273.523	0.694	la merda
PKP126	1275.977	1279.399	3.422	sì: [infatti io] (.) la reputai un poco esagerata quella:
PKP126	1289.818	1290.811	0.993	de gustibus alla fine
PKP126	1291.822	1293.800	1.978	lo capisco io adesso cioè nel senso
PKP126	1294.277	1295.707	1.430	se razionalizzo capisco perché
PKP126	1297.600	1299.246	1.646	immagino che >tu tip~ metti::<
PKP126	1300.230	1302.557	2.327	un carciofo davanti che a me i carciofi fanno[::]
PKP126	1302.745	1304.940	2.195	[cioè a me anche l'o]dore dei carciofi da fastidio quindi
PKP126	1305.421	1307.793	2.372	effettivamente capisco che ci sono gusti eh
PKP126	1316.312	1319.312	3.000	rosa avevi promesso che un bicchiere di vino te lo facevi durante la:: cena eh
PKP126	1321.401	1322.348	0.947	eh durANTE però
PKP126	1322.765	1324.039	1.274	non hai detto alla fine della cena
PKP126	1335.068	1336.565	1.497	xx ti piacciono queste melanzane rosa?
PKP126	1340.821	1341.297	0.476	((ride))
PKP126	1348.594	1348.906	0.312	mhmh
PKP126	1352.193	1352.949	0.756	((ride))
PKP126	1354.734	1356.288	1.554	sempre di buon umore quando sta alberto
PKP126	1360.442	1361.334	0.892	sempre (aumenta)
PKP126	1367.006	1367.636	0.630	basta matteo
PKP126	1376.543	1377.215	0.672	che c'è alberto?
PKP126	1377.365	1377.658	0.293	che hai detto?
PKP126	1378.379	1378.656	0.277	perché?
PKP126	1381.186	1381.390	0.204	M[A]
PKP126	1382.738	1386.997	4.259	MA NE HO MANGIATE POCHE IO rispetto a voi QUARANTA QUINTALI io [me ne sono messo men]o
PKP126	1387.161	1387.321	0.160	eh
PKP126	1388.255	1389.299	1.044	 ho[: fatto (male)]
PKP126	1393.578	1397.731	4.153	[NO] E' MIO QUEL GELA~ ECCO QUA LO SAPEVO che ci saremmo litigati stasera per quel gelato
PKP126	1398.725	1400.778	2.053	nonna praticamente oggi ha comprato questi gelati
PKP126	1402.043	1404.011	1.968	al caramello salato, robe del genere
PKP126	1404.332	1405.538	1.206	e::h amo'
PKP126	1406.049	1406.973	0.924	<buonissimo>
PKP126	1408.702	1409.729	1.027	[no della sammo]ntana
PKP126	1410.454	1411.377	0.923	mi pare NO che era
PKP126	1412.153	1412.720	0.567	sì sammontana?
PKP126	1413.479	1415.891	2.412	e::h comunque <buonissimo>
PKP126	1416.057	1417.006	0.949	ce n'erano quattro
PKP126	1417.199	1420.033	2.834	>ce ne siamo mangiati< uno a testa OGGI [io, alberto, e la nonna]
PKP126	1420.206	1420.394	0.188	[no]
PKP126	1420.678	1421.465	0.787	era uno s[tecco]
PKP126	1421.962	1422.110	0.148	sì
PKP126	1422.259	1424.933	2.674	e ne abbiamo mangiato uno a testa io alberto e la nonna oggi a pranzo
PKP126	1425.002	1427.707	2.705	però la nonna ha detto portateveli i gelati ci siamo [portati vari]
PKP126	1428.084	1430.463	2.379	tra cui ci sta questo ma ce n'è uno solo
PKP126	1430.688	1433.314	2.626	 già l'ho l'ho detto alla nonna xx [QUESTO ME LO PORTO]
PKP126	1433.549	1435.257	1.708	ma stasera io e alberto ci litigheremo
PKP126	1435.503	1436.015	0.512	e infatti
PKP126	1438.164	1439.359	1.195	>meno male che rosanna è vegana<
PKP126	1439.860	1440.188	0.328	[se no:]
PKP126	1440.503	1440.669	0.166	((ride))
PKP126	1441.197	1442.186	0.989	avevamo un altro acquirente
PKP126	1446.039	1446.988	0.949	((ride))
PKP126	1448.115	1448.507	0.392	shady
PKP126	1455.776	1456.725	0.949	#beata a te i sto surann
PKP126	1458.543	1460.135	1.592	((ride))
PKP126	1471.090	1471.465	0.375	((tossisce))
PKP126	1475.270	1476.445	1.175	((ride))
PKP126	1476.675	1477.086	0.411	((ride))
PKP126	1478.331	1481.013	2.682	io l'alzo il pantaloncino così si nasconde un po' di più la pa:ncia
PKP126	1484.068	1485.824	1.756	vabbè non abbiamo esagerato dai raga
PKP126	1488.106	1491.528	3.422	abbiamo mangiato tre du~ due un poco una zucchina da mezzo ki:lo alla xx
PKP126	1491.734	1495.270	3.536	((ride)) CON TRE PATATE DENTRO
PKP126	1501.042	1501.456	0.414	alla [fine]
PKP126	1502.153	1502.306	0.153	sì
PKP126	1503.339	1504.275	0.936	non era pesantissima
PKP126	1506.288	1508.756	2.468	[l'unica cosa] ho esagerato un po' con l'olio forse però
PKP126	1511.435	1511.718	0.283	fuori
PKP126	1511.911	1513.428	1.517	nell'impasto ce [ne ho messo il giu]sto
PKP126	1513.747	1514.503	0.756	però in padella
PKP126	1515.951	1518.173	2.222	rosa ha detto metti: quello là l'olio da friggere
PKP126	1518.510	1519.416	0.906	così vengono meglio
PKP126	1519.889	1520.649	0.760	ho detto okay
PKP126	1521.226	1524.450	3.224	e ho fatto però praticamente xxx messo::
PKP126	1524.643	1527.037	2.394	cioè tutt~ tutto il fondo della padella era pieno d'olio
PKP126	1528.372	1531.738	3.366	io volevo mettere un filo sai per farli venire: (.) mezzi tra
PKP126	1533.849	1536.541	2.692	cioè cotti: nella padella unta invece
PKP126	1537.820	1540.190	2.370	i primi sono venuti un po' deep [fried qua]si ((ride))
PKP126	1546.776	1548.275	1.499	è rimasto un altro pancake se vuoi
PKP126	1548.742	1550.676	1.934	[mangiati tu il pancake e io mi mangio il] gelato che ne dici
PKP126	1551.791	1552.412	0.621	((ride))
PKP126	1557.277	1558.405	1.128	[io [a pranzo ho esagerato]
PKP126	1561.466	1565.479	4.013	quattro gelati è esa~ non è vero xx >A PARTE IL FATTO CHE< abbiamo mangiato la STESSA quantità di gelato
PKP126	1567.332	1568.104	0.772	NO ALBERTO
PKP126	1572.024	1573.401	1.377	[no] non l'ho mangiato un altro
PKP126	1574.341	1576.461	2.120	ho ma~ perché nonna aveva comprato quei pan di ste[lle]
PKP126	1576.776	1577.540	0.764	[che erano buoni]
PKP126	1577.793	1579.829	2.036	sì e pure tu sei un maiale però [ti sto dicendo]
PKP126	1580.224	1580.538	0.314	[perché]
PKP126	1581.057	1582.747	1.690	[perché prati]camente la nonna a[veva comprato]
PKP126	1583.068	1586.241	3.173	 questi: gelati: pan di stelle che erano quelli là tipo a biscotto
PKP126	1586.501	1588.995	2.494	che ce n'erano DUE in una:: [bustina]
PKP126	1589.354	1591.842	2.488	io ho detto voglio questo però voglio anche quello al caramello
PKP126	1592.090	1598.514	6.424	quindi ho mangiato UNO DI QUELLI e ho dato L'ALTRO a lui e ho mangiato quello al caramello la stessa quantità che ha mangiato lui uguale identico
PKP126	1599.048	1601.206	2.158	quindi la cosa che adesso io sono il porco e tu no
PKP126	1601.926	1602.762	0.836	lasci[amo stare]
PKP126	1607.051	1608.430	1.379	ma è domenica è festa
PKP126	1608.610	1609.356	0.746	[lo sanno tutti]
PKP126	1615.288	1617.467	2.179	[sì perchè tutti i giorni] mangio così ovviamente?
PKP126	1619.549	1621.538	1.989	[marò che] nervosamente mi fa ven[ire]
PKP126	1623.259	1624.740	1.481	IERI HO MANGIATO L'INSALATINA
PKP126	1625.898	1627.006	1.108	((ride))
PKP126	1628.795	1629.893	1.098	d[evo mettere l'olio dentro]
PKP126	1641.042	1641.594	0.552	[allora rosa]
PKP126	1642.078	1644.717	2.639	[te lo giu]ro ti ti fidi di me quando ti ti dico una cosa? cioè non dic~ non ti ho mai detto una bugia in vita mia a te
PKP126	1644.967	1646.983	2.016	 cioè non dic~ non ti ho mai detto una bugia in vita mia a te
PKP126	1647.747	1647.991	0.244	allò
PKP126	1649.647	1650.516	0.869	ho messo MEZZA
PKP126	1650.980	1652.044	1.064	cosa di iceberg
PKP126	1652.596	1653.354	0.758	poi c'ho messo
PKP126	1653.864	1657.232	3.368	<QUATTRO FETTE> CONTATE di salame tagliate a cubetti
PKP126	1658.002	1661.791	3.789	MEZZO PEZZO di auricchio ((ride)) cioè: di provolone tagliato a cubetti
PKP126	1662.328	1667.028	4.700	E DUE FETTINE DI PANE tagliate a cubetti saltate in padella che le ho fatte tipo: crostino
PKP126	1667.388	1667.733	0.345	basta
PKP126	1669.463	1673.370	3.907	que~ [ah e una una carota] che l'ho tagliata piccolina piccolina
PKP126	1674.669	1675.339	0.670	invece stava bene
PKP126	1677.567	1677.851	0.284	[mh]
PKP126	1678.242	1679.685	1.443	[non è un pranzo gra]ss[o]
PKP126	1682.853	1684.558	1.705	pranzo che è terminato col gelato
PKP126	1685.643	1686.631	0.988	[NON SOLO PER ME]
PKP126	1686.799	1687.549	0.750	ma anche per lui
PKP126	1687.668	1688.036	0.368	[quindi]
PKP126	1708.771	1710.099	1.328	[parla per te io non abito] qua
PKP126	1714.135	1716.860	2.725	[sì ma questo gay dra]ma non ho capito: sta cosa che
PKP126	1719.954	1721.430	1.476	per forza dobbiamo litigarci ogni volta
PKP126	1729.330	1732.501	3.171	((ride)) è già l'ennesima volta che lo dici ja
PKP126	1733.778	1735.496	1.718	lo sai che non è quello che voglio quindi:
PKP126	1738.172	1742.090	3.918	[bra fo]rse se se tu ti sei scocciato ti riaccompagno però se è per me lo sai che non è così
PKP126	1743.776	1747.035	3.259	evitiamo di continuare questo discorso al momento che: non mi sembra il caso
PKP126	1755.603	1755.918	0.315	no amo'
PKP126	1756.151	1758.239	2.088	mo ci mangiamo il gelato così ti facciamo stare felice
PKP126	1761.192	1762.476	1.284	[sì] mi fumo una <sigaretta>
PKP126	1766.935	1767.827	0.892	ti serve urgente?
PKP126	1769.532	1774.428	4.896	[conti]nuiamo la conversazione invece di stare con questi smartphone in mano [ogni tre secondi grazie]
PKP126	1779.148	1780.671	1.523	oggi a tavola bellissimo
PKP126	1781.013	1787.425	6.412	alberto con lo smartphone da un lato la nonna che si è messa con lo smartphone dall'[altro] ((ride)) che leggeva cose
PKP126	1787.629	1794.569	6.940	e io che ho detto co~ cioè è stato quasi surreale vedermi: con mia nonna e il mio fidan[zato con gli smart]phone e io che li guardavo
PKP126	1798.804	1799.102	0.298	[sì]
PKP126	1812.363	1812.776	0.413	[ma lei le]
PKP126	1813.659	1814.365	0.706	[s]ì ma anche perché
PKP126	1814.541	1815.997	1.456	e poi questo non te l'ho detto prima
PKP126	1816.798	1817.979	1.181	ma lei ha scritto un sacco di poesie
PKP126	1818.572	1820.592	2.020	rigua~ molto autobiografiche ovviamente
PKP126	1821.059	1824.538	3.479	ma ha scritto davvero tante poesie una delle quali gliel'hanno anche pubblicato: tempo fa
PKP126	1825.071	1825.265	0.194	sì
PKP126	1825.691	1826.644	0.953	e::hm
PKP126	1827.840	1831.272	3.432	cioè in una raccolta di poesie c'era anche la sua non è che hanno pubblicato::
PKP126	1832.651	1834.100	1.449	e vabbè e comunque::
PKP126	1835.938	1839.827	3.889	niente oggi mentre raccontava le cose all'improvviso ha iniziato recitando le poesie che ha scritto
PKP126	1840.786	1841.181	0.395	varie
PKP126	1841.528	1844.425	2.897	una: (.) un tre o quattro ce ne ha: recitate
PKP126	1845.309	1848.374	3.065	infatti gli ho detto la prossima volta che vado me le deve far trovare perché le voglio leggere
PKP126	1851.017	1854.760	3.743	eh perché[: le ha scritte lei se le rico]rda s~ sono comunque:
PKP126	1855.587	1856.033	0.446	[esatto]
PKP126	1858.064	1861.203	3.139	tipo quella del tramonto che era dedicata:: a zia claudia::[:]
PKP126	1865.312	1865.820	0.508	[si sentiva]
PKP126	1876.064	1879.940	3.876	infatti non ne ha voluto neanche parlare oggi cioé ha parlato di tutto di cose bruttissime ma
PKP126	1880.321	1881.153	0.832	 della morte della fi[glia no]
PKP126	1884.758	1888.033	3.275	divertenti sì però [essere] chiuso in un manicomio sai com'è non so
PKP126	1888.929	1889.481	0.552	((ride))
PKP126	1904.875	1908.494	3.619	no infatti pure perché il manicomio mica xx ti fanno uscire così all'improvviso
PKP126	1909.153	1910.263	1.110	una volta che ti metto[no dentro]
PKP126	1911.443	1911.565	0.122	[eh]
PKP126	1916.463	1916.634	0.171	[sì]
PKP126	1917.468	1918.079	0.611	sì infatti
PKP126	1918.208	1920.252	2.044	però parliamo: di: sessant'anni fa
PKP126	1934.560	1936.175	1.615	[ma anche una cosa che le]i oggi non ha detto
PKP126	1937.170	1943.740	6.570	[una cosa] che lei oggi non ha detto ma che ricordo mamma o papà mi dissero: in maniera un po' velata un po' detto non detto
PKP126	1944.056	1952.079	8.023	cioè praticamente mentre lei stava ancora in collegio siccome le venivano questi attacchi di violenza contro la:: madre superiora perché maltrattava la sorella
PKP126	1952.516	1955.931	3.415	in realtà loro dicevano che tipo era indemoniata gli hanno fatto anche tipo::
PKP126	1956.632	1958.072	1.440	[esor]cismo, robe varie
PKP126	1958.822	1962.374	3.552	perché lei in realtà lo faceva in maniera lucida adesso lo dice
PKP126	1962.578	1964.876	2.298	che lo faceva perché: loro maltrattavano la sorella
PKP126	1965.292	1969.487	4.195	però le suore pensavano che tipo lei era of~ picchiava ((ride)) questa perché::
PKP126	1971.110	1971.911	0.801	era tipo:[:]
PKP126	1973.029	1973.461	0.432	[sì]
PKP126	1975.135	1979.350	4.215	eh infatti mi sembra strano che poi sia riuscita ad uscire da:l manicomio così facilmente se davvero
PKP126	1979.884	1980.698	0.814	[sia successo]
PKP126	1995.694	2001.334	5.640	[sì perché a]lla fine l'unica cosa per cui si è creato il problema è che lei aveva questi episodi di violenza:
PKP126	2001.785	2004.564	2.779	contro:: questa donna [che maltrattava la sorella]
PKP126	2006.348	2006.811	0.463	[dici?]
PKP126	2007.514	2007.646	0.132	[ma]
PKP126	2008.391	2009.167	0.776	[ma erano poveri]
PKP126	2009.627	2010.622	0.995	[poveri assai sì]
PKP126	2011.183	2012.806	1.623	[il padre faceva il venditore] ambulante
PKP126	2015.007	2016.314	1.307	cioè lei poi si è creata l'impero
PKP126	2016.952	2017.561	0.609	con mio nonno
PKP126	2018.363	2019.325	0.962	che anche su quest~ poi
PKP126	2019.981	2021.528	1.547	la cosa di oggi che con rosa l'ho detto
PKP126	2022.108	2022.489	0.381	ma a te no
PKP126	2023.133	2026.878	3.745	la cosa che lei è passata dall'essere po:vera: uscita dal manicomio
PKP126	2027.164	2027.523	0.359	 a:
PKP126	2027.896	2029.827	1.931	innamorata di: aldo rossi
PKP126	2030.357	2030.706	0.349	però
PKP126	2031.170	2032.329	1.159	in quel frangente
PKP126	2032.829	2038.804	5.975	 lei non è stata molto chiara, non l'ha voluto dire ovviamente lo la capisco però io l'idea che mi sono fatto
