SPEAKER_A	0.350	8.440	8.090	eh come tavacco no eh di là, lavorando più di tre-tremi:la persone non sono esattamente o tremila o trentamila ma 3000 che facciamo?
SPEAKER_A	8.840	11.170	2.330	ma non si trovano adesso neanche là >gli appartamenti<
SPEAKER_A	14.910	15.460	0.550	eh sì
SPEAKER_A	17.560	20.000	2.440	°sì° non si trovano appartamenti [la] verità piuttosto che ci sono un sacco di gente
SPEAKER_A	20.390	23.700	3.310	piuttosto che: ci sono un sacco di: gente
SPEAKER_A	24.400	29.640	5.240	come: non vuole dare appartamenti per la famiglia, (.) un po' che danno: un po' di persone
SPEAKER_A	30.030	31.900	1.870	che: dopo fanno la storia,
SPEAKER_A	31.960	35.500	3.540	allora (.) per pochi che: tutti quanti ((inspira))
SPEAKER_A	40.940	46.680	5.740	assolutamente io sto provando tutti i giorni a [trovare] c'è un appartamento per eh: trasferire in bologn[a] cioè
SPEAKER_A	47.010	53.280	6.270	io lavoro qui (.) è inutile che io vado a (.) esempio faccio così una una una: ragionamento
SPEAKER_A	53.350	60.600	7.250	se lo trovo una casa in bologna (.) che è mille euro faccia[mo per]ché una casa deve essere mille euro
SPEAKER_A	60.740	65.050	4.310	e non è che deve essere soltanto una camera un mon- un monolocale che è mille euro no è troppo
SPEAKER_A	65.110	65.680	0.570	è troppo
SPEAKER_A	66.460	71.700	5.240	deve essere almeno tre camera di letto [per per] mille euro mille due mille cento facciamo così
SPEAKER_A	72.700	77.760	5.060	se vado a:  valsamoggia (.) ogni mese io spendo ce- più di duecento euro di benzina
SPEAKER_A	79.240	80.110	0.870	e parcheggio più facciamo 350 euro di ogni mese
SPEAKER_A	80.500	83.440	2.940	facciamo trecentocinquanta euro di [ogni mese]
SPEAKER_A	88.290	97.240	8.950	[no intendevo intendevo] che se là pago settecento euro in affitto più trecentocinquanta sono mille
SPEAKER_A	98.240	102.930	4.690	già (.) mille eh mil- millecento milledue- millecento milleduecento dopo
SPEAKER_A	103.060	110.590	7.530	perché non è che è solo che devo pagare la macchina la benzina e:  e anche il parcheggio no devo fa- (as-)
SPEAKER_A	111.780	117.480	5.700	allora come la città se tu paghi duecento eu- cioè duecento euro in più. ma ti trovi tutto
SPEAKER_A	119.360	124.560	5.200	come da là per fare una spesa io devo fare cioè dieci chilometri cinque chilometri almeno
SPEAKER_A	128.040	133.540	5.500	[assolutamente ma] guarda che là (.) da vivere la differenza da città e fuori città
SPEAKER_A	134.080	137.430	3.350	se lavoro fuori città guarda che per me va bene
SPEAKER_A	137.730	139.040	1.310	ma dentro le [città devo lavorare]
SPEAKER_A	140.220	143.850	3.630	significa che per me non è che una giornata di (.) 24 ore
SPEAKER_A	144.410	146.170	1.760	sono 22 o[re]
SPEAKER_A	146.870	147.810	0.940	[ancora me]no
SPEAKER_A	148.270	149.240	0.970	sono 20 ore tipo
SPEAKER_A	149.500	153.790	4.290	perché ogni giorno io lo (.) vado avanti e indietro un'ora un'ora e mezzo cioè
