tu_id	speaker	start	end	duration	text
0	Subtitle-Tier	0.520	8.440	7.920	come tavacco no [eh di l]à (.) lavorando più di tre <tremila> pers[one non] sono esattamente o tremila o trenta mila [ma tre]mila che facciamo
1	Subtitle-Tier-1	1.399	1.911	0.512	[okay]
2	Subtitle-Tier-1	4.692	5.061	0.369	[mhmh]
3	Subtitle-Tier-1	7.155	7.463	0.308	[mhmh]
4	Subtitle-Tier	8.840	11.194	2.354	ma (.) non si trovano adesso neanche là gli appartam[enti]
5	Subtitle-Tier-1	11.094	14.055	2.961	[eh] esatto te lo era (.) questo che volevo chiederti
6	Subtitle-Tier-1	14.216	14.522	0.306	perché
7	Subtitle-Tier	14.872	15.299	0.427	eh sì
8	Subtitle-Tier-1	15.407	16.788	1.381	se tutti vogliono vivere lì
9	Subtitle-Tier	17.560	20.005	2.445	sì (.) non si trovano appartament[i] (.) la verit[à]
10	Subtitle-Tier-1	19.066	19.294	0.228	[°mhmh°]
11	Subtitle-Tier-1	19.813	20.153	0.340	[mh]mh
12	Subtitle-Tier	20.293	23.933	3.640	piuttosto che: ci sono un sacco di: gente
13	Subtitle-Tier	24.499	27.177	2.678	come: non vuole dare (.) appartamenti per la famiglia
14	Subtitle-Tier	27.805	31.900	4.095	un po' che danno un po' di person[e (.) c]he: dopo fanno la storia
15	Subtitle-Tier-1	29.677	30.053	0.376	[mhmh]
16	Subtitle-Tier	31.967	32.477	0.510	[allora]
17	Subtitle-Tier-1	31.983	32.305	0.322	[mhmh]
18	Subtitle-Tier	32.772	34.905	2.133	per pochi che: tutti quanti:
19	Subtitle-Tier-1	35.680	41.122	5.442	sì sì sì c[erto] ca[pito] (.) mh e ma se (.) se potessi un giorno vorresti vivere in citt[à o,]
20	Subtitle-Tier	36.246	36.486	0.240	[mh]
21	Subtitle-Tier	36.720	36.880	0.160	[mh]
22	Subtitle-Tier	40.833	47.010	6.177	[assolu]tamente io sto provando tutti i giorni a [trova]re c'è un appartamento per i: trasferire in bolo[gna cioè]
23	Subtitle-Tier-1	43.033	43.404	0.371	[°okay°]
24	Subtitle-Tier-1	46.416	46.794	0.378	[mhmh]
25	Subtitle-Tier	47.094	48.094	1.000	io lavoro qui
26	Subtitle-Tier	48.294	50.044	1.750	è inutile che io vado (.) a
27	Subtitle-Tier	50.555	55.972	5.417	esempio faccio così una una una ragionamento se (.) lo trovo una casa in bologna
28	Subtitle-Tier	56.238	60.649	4.411	che (.) mille euro (.) facci[amo pe]rché: una casa deve essere mille euro
29	Subtitle-Tier-1	57.905	58.215	0.310	[mhmh]
30	Subtitle-Tier	60.740	64.794	4.054	e (.) non è che deve essere soltanto una camera un mon- un monolocale che è mille euro no
31	Subtitle-Tier	65.211	65.672	0.461	è troppo
32	Subtitle-Tier-1	65.677	66.420	0.743	è troppo sì
33	Subtitle-Tier	66.466	71.722	5.256	deve essere almeno tre camera di let[to per per] mille euro mille due mille cento facc[iamo] così
34	Subtitle-Tier-1	68.083	68.805	0.722	[sì sì sì]
35	Subtitle-Tier-1	71.088	71.461	0.373	[mhmh]
36	Subtitle-Tier	72.700	74.483	1.783	se vado a: valsamoggia
37	Subtitle-Tier	74.716	77.822	3.106	ogni mese io spendo c- più di duecento euro di benzina
38	Subtitle-Tier-1	77.820	79.144	1.324	sì sì (.) e il parcheggio
39	Subtitle-Tier	79.266	80.072	0.806	e parcheggio pi[ù]
40	Subtitle-Tier-1	80.011	80.261	0.250	[s]ì
41	Subtitle-Tier	80.327	83.477	3.150	facciamo trecentocin[quanta euro di ogni mes]e
42	Subtitle-Tier-1	81.611	83.216	1.605	[sì sì (.) è tantiss-]
43	Subtitle-Tier-1	83.740	84.380	0.640	tantissimo
44	Subtitle-Tier	84.500	85.260	0.760	tantissimo
45	Subtitle-Tier-1	84.819	85.459	0.640	((ride))
46	Subtitle-Tier-1	85.894	86.416	0.522	°sì sì°
47	Subtitle-Tier-1	86.655	90.411	3.756	no io non ho la macchina quindi non mi r[endo conto sento queste cifre] ((ride))
48	Subtitle-Tier	88.199	93.999	5.800	[no <intendevo intende]vo> che se là pago settecento euro in affitto
49	Subtitle-Tier	94.344	97.288	2.944	più (.) trecentocinquant[a so]no mille
50	Subtitle-Tier-1	96.311	96.515	0.204	[mh]
51	Subtitle-Tier-1	97.288	97.722	0.434	mhmh
52	Subtitle-Tier	98.240	104.980	6.740	già (.) mille: [mil- mille] cento mille due [mille cento] mil- mille duecento dopo [perché non è] che è solo che devo pagare la macchina
53	Subtitle-Tier-1	99.533	100.099	0.566	[°sì sì sì°]
54	Subtitle-Tier-1	101.305	101.679	0.374	[mhmh]
55	Subtitle-Tier-1	103.077	103.405	0.328	[mhmh]
56	Subtitle-Tier	105.227	107.293	2.066	la benzina e::
57	Subtitle-Tier	107.866	110.460	2.594	e anch[e: il parche]ggio [no devo] fare as-
58	Subtitle-Tier-1	108.399	109.027	0.628	[sì sì sì]
59	Subtitle-Tier-1	109.277	109.752	0.475	[°sì sì sì°]
60	Subtitle-Tier	111.780	117.494	5.714	allora come la città (.) se tu paghi duecento eu- cioè duecento euro in PIÚ (.) [ma ti t]rovi tutto
61	Subtitle-Tier-1	116.450	116.928	0.478	[mhmh]
62	Subtitle-Tier-1	117.620	119.416	1.796	certo sì (.) certo cer[to]
