1	_	_	1-2	è
1	_	_	1-3	vero
1	_	_	1-4	in
1	_	_	1-5	città
1	_	_	1-12	c'
1	_	_	11-1	a
1	_	_	11-4	em
1	_	_	13-5	trecento
1	_	_	16-3	{P}
1	_	_	18-0	ceh
1	_	_	18-4	trecento
1	_	_	18-5	cinquantacinque
1	_	_	18-8	eh
1	_	_	18-9	{ride}
1	_	_	19-0	da
1	_	_	19-1	trecento
1	_	_	20-6	{P}
1	_	_	20-7	{ride}
1	_	_	20-11	di
1	_	_	20-12	bologna
1	_	_	21-5	cento
1	_	_	21-6	quattr-
1	_	_	23-0	cento
1	_	_	26-2	e
1	_	_	26-5	sì
1	_	_	26-6	sì
1	_	_	30-0	m
1	_	_	36-18	quattrocento
1	_	_	36-19	quatto-
1	_	_	41-0	sì
1	_	_	42-1	{P}
1	_	_	44-2	guarda
1	_	_	44-3	che
