1	_	_	1-1	eh
1	_	_	1-2	{P}
1	_	_	5-6	{P}
1	_	_	5-9	{P}
1	_	_	8-9	si
1	_	_	10-2	{P}
1	_	_	11-0	sì
1	_	_	11-1	{ride}
1	_	_	14-2	{P}
1	_	_	16-1	so
1	_	_	16-3	era
1	_	_	18-5	i
1	_	_	21-6	{ride}
1	_	_	22-0	{ride}
1	_	_	23-2	ehm
1	_	_	24-3	mh
1	_	_	26-0	bello
1	_	_	27-0	sì
1	_	_	29-0	il
1	_	_	29-4	han
1	_	_	29-5	messo
1	_	_	32-4	il
1	_	_	32-11	bolognese
1	_	_	37-0	mh
1	_	_	39-2	mh
1	_	_	40-1	{P}
1	_	_	41-2	in
1	_	_	45-4	{P}
1	_	_	46-1	{P}
1	_	_	47-4	{P}
1	_	_	47-6	{P}
1	_	_	48-1	{P}
1	_	_	53-0	mhmh
1	_	_	55-4	{P}
1	_	_	57-10	{P}
1	_	_	57-14	dalle
1	_	_	57-15	torri
1	_	_	60-13	{P}
1	_	_	61-7	{P}
1	_	_	63-4	è
1	_	_	64-17	{P}
1	_	_	68-11	{P}
1	_	_	70-0	però
1	_	_	72-5	{P}
1	_	_	74-5	{P}
1	_	_	76-11	{P}
1	_	_	77-4	{P}
1	_	_	79-4	è
1	_	_	80-0	x
1	_	_	84-11	eh
1	_	_	87-4	o
1	_	_	88-1	un
1	_	_	88-2	giorno
1	_	_	94-12	si
1	_	_	105-6	c'
1	_	_	109-7	l'
1	_	_	118-1	però
1	_	_	135-3	i
1	_	_	138-2	a
1	_	_	141-3	e
1	_	_	160-0	so
