1	_	_	1-2	chilo
1	_	_	4-2	va
1	_	_	6-8	rico-
1	_	_	7-0	eh
1	_	_	9-2	{P}
1	_	_	10-2	{P}
1	_	_	12-9	gli
1	_	_	14-0	bravo
1	_	_	17-1	{P}
1	_	_	18-0	mhmh
1	_	_	25-9	{P}
1	_	_	25-14	non
1	_	_	30-6	mh
1	_	_	47-15	a
1	_	_	50-7	{P}
1	_	_	66-1	non
1	_	_	67-0	va
1	_	_	70-0	ah
1	_	_	72-0	ma
1	_	_	79-29	lo
1	_	_	80-0	va
1	_	_	83-2	particolarmen-
1	_	_	84-0	io
1	_	_	86-5	miliana
1	_	_	90-0	va
1	_	_	91-5	ma
1	_	_	91-6	sono
1	_	_	91-7	buone
1	_	_	95-0	miri
1	_	_	107-4	{P}
1	_	_	119-2	una
1	_	_	128-3	me
1	_	_	140-0	x
1	_	_	161-12	io
1	_	_	173-2	lei
1	_	_	180-4	a
1	_	_	195-3	lo
