1	_	_	0-0	mh
1	_	_	0-1	negli
1	_	_	0-2	ultimi
1	_	_	0-3	anni
1	_	_	0-4	secondo
1	_	_	0-5	me
1	_	_	0-6	è
1	_	_	1-4	quello
1	_	_	6-0	mh
1	_	_	9-0	mh
1	_	_	9-1	mh
1	_	_	10-9	su
1	_	_	11-1	{P}
1	_	_	11-6	x
1	_	_	11-7	incentivare
1	_	_	11-8	il
1	_	_	11-9	turismo
1	_	_	11-10	{ride}
1	_	_	12-2	anche
1	_	_	15-4	il
1	_	_	18-6	{P}
1	_	_	20-0	mh
1	_	_	24-4	{P}
1	_	_	34-0	mh
1	_	_	35-12	ce
1	_	_	36-3	x
1	_	_	40-0	mh
1	_	_	40-1	mh
1	_	_	41-0	e
1	_	_	41-4	cioè
1	_	_	42-0	e
1	_	_	43-0	mh
1	_	_	43-1	mh
1	_	_	44-0	x
1	_	_	45-0	mh
1	_	_	48-6	e
1	_	_	48-7	relazioni
1	_	_	49-8	international
1	_	_	51-0	mh
1	_	_	52-2	{P}
1	_	_	52-7	in
1	_	_	52-9	o
1	_	_	56-1	mh
1	_	_	66-2	{ride}
1	_	_	67-0	mh
1	_	_	68-2	commerci
1	_	_	68-5	{P}
