1	10-1	quindi	_	_
1	10-2	non	_	_
1	10-3	è	_	_
1	10-4	nuovo	_	_
1	21-14	mh	_	_
1	22-14	in	_	_
1	25-0	sì	_	_
1	27-0	mhmh	_	_
1	28-4	la	_	_
1	29-0	mhmh	_	_
1	34-0	cioè	_	_
1	39-9	a	_	_
1	39-10	chiedere	_	_
1	40-0	sì	_	_
1	43-1	{P}	_	_
1	45-0	assolutamente	_	_
1	47-6	passato	_	_
1	49-1	che	_	_
1	52-0	sì	_	_
1	55-2	{P}	_	_
1	56-4	è	_	_
1	59-1	{ride}	_	_
1	60-0	sei	_	_
1	62-0	giusto	_	_
1	70-9	e	_	_
1	70-15	{P}	_	_
1	78-0	il	_	_
1	78-1	nomescuola	_	_
1	84-5	{P}	_	_
1	84-6	informatica	_	_
1	85-0	professionale	_	_
1	90-0	mhmhmh	_	_
1	90-1	{P}	_	_
1	90-2	e	_	_
1	90-3	quando	_	_
1	90-4	hai	_	_
1	90-5	finito	_	_
1	90-6	di	_	_
1	90-7	studiare	_	_
1	90-8	sei	_	_
1	90-9	venuto	_	_
