1	1-1	fine	_	_
1	5-2	anzi	_	_
1	10-0	nella	_	_
1	10-1	padella	_	_
1	17-9	{P}	_	_
1	21-0	{tossisce}	_	_
1	24-2	quanti	_	_
1	24-3	ne	_	_
1	24-4	avete	_	_
1	25-6	mi	_	_
1	27-0	mo	_	_
1	27-1	to	_	_
1	27-2	chiavo	_	_
1	27-3	n'	_	_
1	29-1	che	_	_
1	31-0	tanto	_	_
1	31-1	da	_	_
1	31-2	tua	_	_
1	37-2	l'	_	_
1	40-0	che	_	_
1	40-1	erano	_	_
1	40-2	buoni	_	_
1	45-0	buoni	_	_
1	45-1	i	_	_
1	45-2	friarielli	_	_
1	46-7	quelli	_	_
1	48-3	uno	_	_
1	48-4	e	_	_
1	51-4	adesso	_	_
1	56-0	lo	_	_
1	56-1	sanno	_	_
1	56-2	tutti	_	_
1	62-0	vabbè	_	_
1	62-1	s'	_	_
1	66-0	devo	_	_
1	66-1	mettere	_	_
1	66-2	l'	_	_
1	66-3	olio	_	_
1	66-4	dentro	_	_
1	67-0	vuoi	_	_
1	67-5	nell'	_	_
1	67-6	insalatina	_	_
1	67-7	dentro	_	_
1	68-0	che	_	_
1	68-1	c'	_	_
1	68-2	era	_	_
1	69-0	di	_	_
1	69-1	formaggio	_	_
1	69-2	e	_	_
1	69-3	di	_	_
1	69-4	salame	_	_
1	69-5	l'	_	_
1	69-6	ha	_	_
1	70-6	sa~	_	_
1	71-2	jà	_	_
1	71-15	è	_	_
1	72-0	allora	_	_
1	72-1	rosa	_	_
1	73-9	ti	_	_
1	74-0	cioè	_	_
1	74-1	non	_	_
1	74-2	dic~	_	_
1	74-3	non	_	_
1	74-4	ti	_	_
1	74-5	ho	_	_
1	74-6	mai	_	_
1	74-7	detto	_	_
1	74-8	una	_	_
1	74-9	bugia	_	_
1	74-10	in	_	_
1	74-11	vita	_	_
1	74-12	mia	_	_
1	74-13	a	_	_
1	93-0	pranzo	_	_
