1	10-0	mhmh	_	_
1	15-2	x	_	_
1	16-0	cercare	_	_
1	16-1	in	_	_
1	16-2	primo	_	_
1	17-0	e	_	_
1	18-0	però	_	_
1	21-1	sì	_	_
1	21-7	o	_	_
1	22-0	ehm	_	_
1	23-5	a	_	_
1	24-0	mhmh	_	_
1	27-0	mh	_	_
1	28-1	a	_	_
1	28-2	mh	_	_
1	32-2	ehm	_	_
1	34-0	c'	_	_
1	34-1	è	_	_
1	37-0	mh	_	_
1	37-1	sì	_	_
1	37-2	sì	_	_
1	37-3	sì	_	_
1	37-4	sì	_	_
1	42-0	mhmh	_	_
1	44-0	ah	_	_
1	44-1	okay	_	_
1	44-2	mhmh	_	_
1	45-0	mh	_	_
1	49-2	poi	_	_
1	50-0	mh	_	_
1	50-1	ha	_	_
1	50-2	cioè	_	_
1	52-0	mhmh	_	_
1	55-6	a	_	_
1	56-9	in	_	_
1	56-10	cui	_	_
1	57-0	mhmh	_	_
1	60-0	sì	_	_
1	61-7	a	_	_
1	62-2	eh	_	_
1	65-0	in	_	_
1	65-1	uf~	_	_
1	78-0	che	_	_
1	78-1	bello	_	_
1	79-3	permesso	_	_
1	79-4	di	_	_
1	88-2	eh	_	_
1	89-3	mh	_	_
1	91-0	mhmh	_	_
1	92-0	eh	_	_
1	94-1	mh	_	_
1	94-2	non	_	_
1	94-3	mi	_	_
1	94-4	è	_	_
1	94-5	pia~	_	_
1	95-0	mh	_	_
1	95-9	sè	_	_
1	96-9	mh	_	_
1	101-0	hai	_	_
1	106-0	questo	_	_
1	110-1	mh	_	_
1	119-0	e	_	_
1	120-12	eh	_	_
1	122-4	mh	_	_
1	123-5	punto	_	_
1	124-0	mhmh	_	_
1	127-0	eh	_	_
1	128-15	e	_	_
1	128-19	fare	_	_
1	129-0	mhmh	_	_
1	129-1	ah	_	_
1	129-2	che	_	_
1	129-3	bello	_	_
1	130-0	per	_	_
1	134-7	indeterminato	_	_
1	135-0	mhmh	_	_
1	136-0	è	_	_
1	146-8	{ride}	_	_
1	146-10	tutta	_	_
1	147-0	e	_	_
1	149-0	ah	_	_
1	149-1	sì	_	_
1	154-6	eh	_	_
1	155-0	no	_	_
1	155-1	no	_	_
1	155-2	ovvio	_	_
1	155-3	sì	_	_
1	155-4	sì	_	_
1	156-4	non	_	_
1	159-0	eh	_	_
1	161-1	o	_	_
1	162-3	mh	_	_
1	166-4	a	_	_
1	167-0	mhmh	_	_
1	172-0	per	_	_
1	172-1	me	_	_
1	173-0	sì	_	_
1	173-2	sicurame~	_	_
1	175-0	mhmh	_	_
1	177-0	sì	_	_
1	177-1	anche	_	_
1	177-2	secondo	_	_
1	177-3	me	_	_
1	179-0	{sospira}	_	_
1	180-0	il	_	_
1	184-2	e	_	_
1	184-8	ho	_	_
1	190-0	mhmh	_	_
1	192-0	eh	_	_
1	194-0	sì	_	_
1	194-1	mhmh	_	_
1	195-0	cioè	_	_
1	196-0	con	_	_
1	196-1	cui	_	_
1	196-2	non	_	_
1	196-3	ti	_	_
1	196-4	trovi	_	_
1	197-5	oche	_	_
1	198-0	sono	_	_
1	198-1	proprio	_	_
1	199-8	{ride}	_	_
1	207-0	sì	_	_
1	207-1	sì	_	_
1	207-2	sì	_	_
1	207-3	sì	_	_
1	213-0	mh	_	_
1	214-1	se	_	_
1	216-0	io	_	_
1	216-1	ho	_	_
1	216-2	fatto	_	_
1	217-0	mhmh	_	_
1	218-0	eh	_	_
1	219-0	o	_	_
1	223-3	{ride}	_	_
1	223-8	e	_	_
1	224-3	spagnolo	_	_
1	224-4	allora	_	_
1	224-5	tu	_	_
1	224-6	dici	_	_
1	224-7	{ride}	_	_
1	224-8	parliamo	_	_
1	225-0	eh	_	_
1	225-1	proviamo	_	_
1	227-1	comunque	_	_
1	228-0	mhmh	_	_
1	229-1	scri~	_	_
1	232-2	il	_	_
1	232-3	mi~	_	_
1	232-11	{ride}	_	_
1	233-0	{ride}	_	_
1	235-0	sì	_	_
1	236-0	sì	_	_
1	236-1	sì	_	_
1	237-0	non	_	_
1	237-1	usi	_	_
1	237-2	l'	_	_
1	237-3	accento	_	_
1	238-0	eh	_	_
1	243-3	ehm	_	_
1	244-8	e	_	_
1	245-0	mh	_	_
1	246-0	è	_	_
1	246-1	un	_	_
1	246-2	attimo	_	_
1	251-0	non	_	_
1	251-1	sono	_	_
1	251-2	no	_	_
1	252-1	fa	_	_
1	256-0	cioè	_	_
1	257-0	cioè	_	_
1	258-0	mhmh	_	_
1	260-3	sì	_	_
1	261-0	vivo	_	_
1	261-1	mhmh	_	_
1	262-0	dopo	_	_
1	262-3	lo	_	_
1	263-0	sì	_	_
1	263-1	sì	_	_
1	263-2	sì	_	_
1	263-3	sì	_	_
1	265-1	arrugginisce	_	_
1	268-2	{sospira}	_	_
1	270-0	questo	_	_
1	271-8	mh	_	_
1	275-3	a	_	_
1	277-2	insomma	_	_
1	278-3	mh	_	_
1	280-3	eh	_	_
1	282-0	mhmh	_	_
1	284-1	mh	_	_
1	285-0	sto	_	_
1	287-0	ah	_	_
1	287-1	okay	_	_
1	287-2	okay	_	_
1	289-0	sì	_	_
1	294-0	eh	_	_
1	294-7	due	_	_
1	294-8	in	_	_
1	300-0	ah	_	_
1	300-1	quindi	_	_
1	302-3	il	_	_
1	302-5	a	_	_
1	302-6	attualmente	_	_
1	303-2	il	_	_
1	304-0	mhmh	_	_
1	305-0	prende	_	_
1	305-1	il	_	_
1	305-9	{ride}	_	_
1	306-0	poveretto	_	_
1	308-0	sì	_	_
1	309-0	sì	_	_
1	310-5	speriamo	_	_
1	310-6	{ride}	_	_
1	313-0	x	_	_
1	316-15	al	_	_
1	319-0	è	_	_
1	319-1	un	_	_
1	319-2	gran	_	_
1	319-3	plas~	_	_
1	324-0	eh	_	_
1	325-1	chiama	_	_
1	325-2	lavoro	_	_
1	325-3	mh	_	_
1	326-0	eh	_	_
1	326-1	agile	_	_
1	326-2	emergenziale	_	_
1	327-0	mhmh	_	_
1	328-0	e	_	_
1	328-1	lo	_	_
1	328-2	fanno	_	_
1	328-3	fare	_	_
1	328-4	a	_	_
1	328-5	tutti	_	_
1	328-6	adesso	_	_
1	328-7	da	_	_
1	329-0	due	_	_
1	329-1	settimane	_	_
1	329-2	a	_	_
1	329-3	questa	_	_
1	329-4	parte	_	_
