1	14-7	i-	_	_
1	16-13	l-	_	_
1	21-9	mh	_	_
1	22-13	pro-	_	_
1	22-17	sì	_	_
1	23-0	mh	_	_
1	24-8	non	_	_
1	28-5	ri-	_	_
1	29-0	mhmh	_	_
1	34-4	x	_	_
1	39-8	{P}	_	_
1	40-16	{P}	_	_
1	40-17	non	_	_
1	40-18	lo	_	_
1	43-1	{P}	_	_
1	44-0	ehm	_	_
1	44-13	mh	_	_
1	49-0	{ride}	_	_
1	49-1	che	_	_
1	49-2	sono	_	_
1	49-3	qui	_	_
1	55-7	o	_	_
1	56-0	no	_	_
1	56-1	cioè	_	_
1	58-0	sì	_	_
1	59-1	{ride}	_	_
1	60-0	sei	_	_
1	63-5	anche	_	_
1	68-5	mh	_	_
1	70-15	{P}	_	_
1	74-4	era	_	_
1	78-0	il	_	_
1	84-5	{P}	_	_
1	86-5	eh	_	_
1	90-12	subito	_	_
